@relation staticBodyGestures

@attribute HandLeft_X real 
@attribute HandLeft_Y real 
@attribute HandLeft_Z real 
@attribute WristLeft_X real 
@attribute WristLeft_Y real 
@attribute WristLeft_Z real 
@attribute ElbowLeft_X real 
@attribute ElbowLeft_Y real 
@attribute ElbowLeft_Z real 
@attribute ElbowRight_X real 
@attribute ElbowRight_Y real 
@attribute ElbowRight_Z real 
@attribute WristRight_X real 
@attribute WristRight_Y real 
@attribute WristRight_Z real 
@attribute HandRight_X real 
@attribute HandRight_Y real 
@attribute HandRight_Z real 
@attribute gesture {Left_Hand_Up, Left_Hand_To_The_Left, Left_Hand_To_The_Right, Right_Hand_Up, Right_Hand_To_The_Left, Right_Hand_To_The_Right, Both_Hands_Up, Both_Hands_Down} 

@data 
6760, -1525, -6160, 4559, -1485, -6027, -2025, -2401, -4939, 6875, -6689, -973, 7482, -11901, -2526, 7684, -13639, -2956, @Left_Hand_To_The_Right
6767, -1519, -6166, 4558, -1487, -6036, -2018, -2257, -4753, 6878, -6690, -972, 7674, -11567, -2572, 7940, -13192, -3018, @Left_Hand_To_The_Right
6770, -1526, -6164, 4570, -1495, -6042, -2014, -2333, -4865, 6884, -6689, -972, 7563, -11879, -2578, 7789, -13609, -3026, @Left_Hand_To_The_Right
6774, -1533, -6166, 4570, -1497, -6044, -2007, -2254, -4761, 6886, -6689, -966, 7578, -11907, -2701, 7809, -13646, -3192, @Left_Hand_To_The_Right
6777, -1525, -6167, 4595, -1494, -6051, -1988, -2333, -4876, 6885, -6688, -957, 7506, -12061, -2694, 7713, -13852, -3186, @Left_Hand_To_The_Right
6777, -1518, -6177, 4402, -1509, -6025, -2158, -2172, -4575, 6882, -6688, -955, 7513, -12066, -2764, 7723, -13858, -3279, @Left_Hand_To_The_Right
6779, -1514, -6181, 4558, -1496, -6063, -2028, -2342, -4889, 6881, -6694, -948, 7499, -12082, -2770, 7705, -13877, -3290, @Left_Hand_To_The_Right
6780, -1516, -6183, 4581, -1495, -6074, -2004, -2323, -4862, 6825, -6709, -952, 7466, -12156, -2757, 7680, -13971, -3271, @Left_Hand_To_The_Right
6781, -1526, -6185, 4577, -1501, -6073, -2002, -2244, -4752, 6776, -6714, -999, 7484, -12098, -2790, 7720, -13892, -3300, @Left_Hand_To_The_Right
6772, -1522, -6189, 4603, -1497, -6076, -1981, -2307, -4858, 6801, -6709, -946, 7518, -12044, -2809, 7757, -13822, -3342, @Left_Hand_To_The_Right
6769, -1520, -6189, 4613, -1498, -6082, -1974, -2316, -4878, 6740, -6708, -1059, 7506, -12118, -2749, 7761, -13921, -3224, @Left_Hand_To_The_Right
6756, -1564, -6185, 4615, -1515, -6081, -1970, -2323, -4875, 6781, -6698, -1023, 7516, -11798, -2561, 7762, -13498, -2986, @Left_Hand_To_The_Right
6753, -1556, -6189, 4606, -1514, -6084, -1974, -2273, -4815, 6807, -6689, -1038, 7609, -11553, -2564, 7877, -13174, -2985, @Left_Hand_To_The_Right
6745, -1548, -6200, 4611, -1496, -6065, -1974, -2258, -4803, 6813, -6684, -1101, 7559, -11813, -2575, 7808, -13523, -2979, @Left_Hand_To_The_Right
6741, -1547, -6210, 4599, -1504, -6084, -1985, -2225, -4756, 6844, -6692, -1009, 7477, -11962, -2415, 7688, -13719, -2796, @Left_Hand_To_The_Right
6732, -1581, -6209, 4571, -1523, -6085, -2017, -2256, -4782, 6860, -6697, -989, 7524, -11954, -2615, 7746, -13706, -3069, @Left_Hand_To_The_Right
6723, -1596, -6207, 4579, -1524, -6072, -2015, -2335, -4891, 6869, -6694, -974, 7501, -11991, -2666, 7712, -13757, -3142, @Left_Hand_To_The_Right
6714, -1599, -6203, 4308, -1542, -6005, -2252, -2146, -4495, 6872, -6698, -937, 7439, -12193, -2634, 7627, -14024, -3112, @Left_Hand_To_The_Right
6690, -1632, -6192, 4562, -1522, -6038, -2016, -2274, -4771, 6850, -6686, -1050, 7396, -12203, -2634, 7578, -14042, -3074, @Left_Hand_To_The_Right
6686, -1669, -6186, 4577, -1538, -6040, -2009, -2347, -4873, 6860, -6688, -1020, 7410, -12153, -2683, 7593, -13974, -3150, @Left_Hand_To_The_Right
6677, -1672, -6181, 4309, -1568, -5986, -2243, -2171, -4498, 6860, -6689, -987, 7406, -12115, -2671, 7588, -13924, -3144, @Left_Hand_To_The_Right
6677, -1670, -6184, 4378, -1551, -5987, -2186, -2206, -4574, 6875, -6692, -957, 7408, -12121, -2696, 7585, -13931, -3188, @Left_Hand_To_The_Right
6676, -1666, -6189, 4548, -1535, -6022, -2037, -2368, -4867, 6874, -6695, -947, 7435, -12082, -2730, 7622, -13878, -3237, @Left_Hand_To_The_Right
6651, -1638, -6206, 4576, -1529, -6050, -2013, -2377, -4911, 6880, -6702, -917, 7455, -12061, -2748, 7647, -13847, -3271, @Left_Hand_To_The_Right
6669, -1639, -6213, 4602, -1518, -6048, -1997, -2385, -4936, 6894, -6715, -912, 7377, -12156, -2576, 7538, -13969, -3043, @Left_Hand_To_The_Right
6672, -1640, -6215, 4611, -1515, -6049, -1990, -2391, -4949, 6891, -6720, -894, 7400, -12130, -2632, 7569, -13933, -3124, @Left_Hand_To_The_Right
6677, -1643, -6218, 4498, -1546, -6045, -2104, -2427, -4936, 6900, -6719, -898, 7417, -12172, -2667, 7589, -13989, -3169, @Left_Hand_To_The_Right
6688, -1662, -6216, 4552, -1545, -6043, -2056, -2432, -4957, 6902, -6721, -898, 7446, -12137, -2700, 7627, -13942, -3213, @Left_Hand_To_The_Right
1633, -3028, -5515, -431, -3046, -5762, -5338, -4533, -4660, 6892, -6542, -1151, 7496, -11675, -2930, 7697, -13386, -3439, @Left_Hand_To_The_Right
1623, -2978, -5546, -447, -3060, -5771, -5375, -4573, -4631, 6840, -6453, -1156, 7693, -11297, -2757, 7978, -12912, -3206, @Left_Hand_To_The_Right
1584, -2975, -5557, -466, -3332, -5707, -5400, -4596, -4616, 6843, -6442, -1160, 7703, -11176, -2729, 7990, -12754, -3167, @Left_Hand_To_The_Right
1597, -3184, -5506, -475, -3279, -5736, -5407, -4589, -4606, 6844, -6447, -1170, 7721, -11140, -2710, 8013, -12705, -3139, @Left_Hand_To_The_Right
1595, -3071, -5534, -474, -3251, -5739, -5403, -4581, -4625, 6843, -6466, -1168, 7731, -11128, -2724, 8027, -12682, -3158, @Left_Hand_To_The_Right
3635, -2772, -5727, 1563, -2966, -5927, -3224, -3621, -5253, 6850, -6498, -1167, 7712, -11111, -2651, 7999, -12649, -3061, @Left_Hand_To_The_Right
3727, -2800, -5720, 1652, -2976, -5924, -3153, -3553, -5291, 6844, -6516, -1170, 7575, -11544, -2880, 7818, -13219, -3364, @Left_Hand_To_The_Right
3742, -2761, -5718, 1666, -2954, -5921, -3142, -3543, -5307, 6833, -6507, -1173, 7628, -11345, -2707, 7893, -12958, -3133, @Left_Hand_To_The_Right
3699, -2736, -5710, 1625, -2931, -5915, -3179, -3561, -5309, 6832, -6510, -1175, 7521, -11555, -2703, 7751, -13236, -3127, @Left_Hand_To_The_Right
3711, -2796, -5689, 1633, -2929, -5915, -3174, -3554, -5319, 6816, -6514, -1179, 7555, -11351, -2603, 7802, -12964, -2992, @Left_Hand_To_The_Right
1646, -3129, -5499, -422, -3187, -5750, -5076, -4360, -4875, 6804, -6509, -1182, 7592, -11254, -2626, 7855, -12836, -3022, @Left_Hand_To_The_Right
1555, -3262, -5453, -461, -3357, -5706, -5299, -4491, -4735, 6798, -6513, -1181, 7703, -11114, -2720, 8005, -12647, -3148, @Left_Hand_To_The_Right
1078, -3428, -5436, -427, -3254, -5698, -5854, -4538, -4614, 6794, -6478, -1170, 7679, -11073, -2638, 7974, -12604, -3043, @Left_Hand_To_The_Right
1612, -2966, -5511, -433, -3209, -5713, -5638, -4575, -4627, 6800, -6486, -1172, 7690, -11086, -2622, 7987, -12619, -3021, @Left_Hand_To_The_Right
1490, -3001, -5521, -431, -3216, -5716, -5564, -4563, -4617, 6792, -6510, -1181, 7695, -11106, -2628, 7995, -12637, -3025, @Left_Hand_To_The_Right
1615, -2915, -5536, -438, -3195, -5726, -5547, -4570, -4638, 6797, -6515, -1182, 7747, -11092, -2695, 8063, -12618, -3114, @Left_Hand_To_The_Right
1559, -3085, -5500, -455, -3178, -5739, -5558, -4561, -4684, 6791, -6520, -1184, 7729, -11127, -2643, 8041, -12663, -3044, @Left_Hand_To_The_Right
1529, -3180, -5461, -448, -3168, -5733, -5542, -4564, -4671, 6785, -6519, -1185, 7774, -11094, -2706, 8104, -12619, -3127, @Left_Hand_To_The_Right
1631, -3072, -5469, -439, -3153, -5733, -5524, -4571, -4667, 6788, -6523, -1184, 7772, -11101, -2703, 8100, -12627, -3124, @Left_Hand_To_The_Right
1505, -3311, -5421, -442, -3149, -5740, -5308, -4499, -4776, 6792, -6522, -1191, 7759, -11111, -2691, 8082, -12641, -3106, @Left_Hand_To_The_Right
1105, -3426, -5443, -434, -3290, -5705, -5353, -4524, -4752, 6802, -6524, -1196, 7789, -11110, -2713, 8117, -12638, -3133, @Left_Hand_To_The_Right
1405, -3190, -5474, -434, -3245, -5717, -5388, -4553, -4730, 6805, -6530, -1196, 7767, -11132, -2690, 8087, -12667, -3103, @Left_Hand_To_The_Right
1145, -3320, -5480, -461, -3357, -5695, -5398, -4552, -4731, 6796, -6512, -1199, 7720, -11131, -2660, 8028, -12670, -3062, @Left_Hand_To_The_Right
1532, -3114, -5483, -451, -3287, -5696, -5399, -4525, -4717, 6787, -6477, -1199, 7706, -11097, -2631, 8012, -12637, -3023, @Left_Hand_To_The_Right
1077, -3354, -5458, -440, -3248, -5692, -5897, -4546, -4566, 6752, -6397, -1206, 7749, -10970, -2670, 8082, -12495, -3074, @Left_Hand_To_The_Right
1480, -3028, -5512, -447, -3220, -5707, -5731, -4535, -4647, 6761, -6436, -1205, 7742, -11031, -2655, 8069, -12563, -3053, @Left_Hand_To_The_Right
1601, -2965, -5508, -436, -3202, -5703, -5619, -4540, -4647, 6758, -6453, -1204, 7718, -11043, -2672, 8038, -12573, -3076, @Left_Hand_To_The_Right
1089, -3219, -5504, -438, -3178, -5706, -5309, -4500, -4736, 6755, -6461, -1203, 7692, -11076, -2662, 8004, -12614, -3064, @Left_Hand_To_The_Right
1090, -3263, -5474, -429, -3167, -5707, -5742, -4539, -4625, 6752, -6473, -1206, 7761, -11033, -2731, 8098, -12553, -3154, @Left_Hand_To_The_Right
3168, -2646, -5912, 1574, -2874, -5820, -3207, -3558, -5289, 6756, -6473, -1205, 7762, -11019, -2778, 8098, -12534, -3217, @Left_Hand_To_The_Right
3389, -3189, -5565, 1880, -3006, -5813, -2939, -3348, -5336, 6761, -6492, -1209, 7711, -11068, -2711, 8028, -12594, -3127, @Left_Hand_To_The_Right
3410, -2823, -5877, 1803, -2967, -5809, -3018, -3398, -5350, 6767, -6504, -1209, 7697, -11097, -2695, 8006, -12629, -3105, @Left_Hand_To_The_Right
1466, -3154, -5458, 1426, -2957, -5736, -3396, -3481, -5440, 6766, -6480, -1209, 7731, -11181, -2866, 8053, -12748, -3333, @Left_Hand_To_The_Right
-19, -3905, -5822, -1627, -4403, -5442, -6451, -5900, -4032, 8080, -5980, -2189, 8629, -11835, -6266, 8812, -13786, -7534, @Left_Hand_To_The_Right
-34, -3897, -5872, -1643, -4403, -5483, -6467, -5923, -4043, 8096, -5981, -2202, 8656, -11855, -6282, 8842, -13813, -7552, @Left_Hand_To_The_Right
-68, -3857, -5906, -1671, -4373, -5508, -6481, -5922, -4044, 8093, -5983, -2205, 8642, -11860, -6284, 8825, -13819, -7554, @Left_Hand_To_The_Right
-72, -3906, -5898, -1676, -4412, -5496, -6489, -5929, -4022, 8087, -5977, -2209, 8636, -11853, -6281, 8819, -13811, -7548, @Left_Hand_To_The_Right
-66, -3928, -5890, -1672, -4427, -5491, -6489, -5925, -4024, 8078, -5977, -2213, 8638, -11853, -6272, 8825, -13812, -7536, @Left_Hand_To_The_Right
77, -4482, -6732, -1867, -4478, -5434, -7702, -4465, -1271, 8076, -5978, -2214, 8649, -11856, -6268, 8840, -13816, -7529, @Left_Hand_To_The_Right
41, -4478, -6723, -1901, -4469, -5424, -7731, -4442, -1259, 8062, -5986, -2211, 8640, -11858, -6268, 8832, -13815, -7531, @Left_Hand_To_The_Right
-33, -4471, -6676, -1962, -4461, -5364, -7752, -4432, -1155, 8055, -5989, -2210, 8618, -11850, -6269, 8805, -13804, -7532, @Left_Hand_To_The_Right
-92, -4526, -6659, -2030, -4486, -5358, -7844, -4366, -1183, 8057, -5992, -2215, 8597, -11836, -6309, 8777, -13784, -7584, @Left_Hand_To_The_Right
-101, -4527, -6677, -2040, -4485, -5375, -7856, -4359, -1197, 8055, -5994, -2219, 8593, -11814, -6354, 8772, -13754, -7643, @Left_Hand_To_The_Right
-117, -4520, -6728, -2041, -4501, -5388, -7814, -4443, -1097, 8073, -6004, -2219, 8630, -11865, -6342, 8815, -13818, -7626, @Left_Hand_To_The_Right
189, -3722, -6073, -1382, -4298, -5619, -6097, -6026, -3988, 8079, -6004, -2221, 8635, -11877, -6332, 8820, -13834, -7613, @Left_Hand_To_The_Right
90, -3819, -6003, -1501, -4367, -5580, -6279, -6009, -4040, 8090, -6001, -2223, 8638, -11880, -6339, 8820, -13840, -7621, @Left_Hand_To_The_Right
50, -3866, -5972, -1551, -4396, -5561, -6358, -5985, -4055, 8089, -6007, -2217, 8654, -11895, -6324, 8842, -13858, -7603, @Left_Hand_To_The_Right
-78, -4545, -6698, -2031, -4508, -5390, -7887, -4399, -1196, 8086, -6005, -2219, 8656, -11897, -6321, 8846, -13860, -7598, @Left_Hand_To_The_Right
-159, -4561, -6647, -2110, -4507, -5342, -7961, -4344, -1153, 8081, -6008, -2214, 8642, -11888, -6322, 8829, -13848, -7601, @Left_Hand_To_The_Right
-35, -3934, -5915, -1652, -4427, -5525, -6504, -5906, -4082, 8084, -6014, -2213, 8606, -11852, -6389, 8780, -13798, -7691, @Left_Hand_To_The_Right
-73, -4551, -6632, -2032, -4503, -5341, -7909, -4359, -1198, 8084, -6014, -2204, 8635, -11883, -6324, 8818, -13840, -7606, @Left_Hand_To_The_Right
-134, -4254, -6382, -1882, -4485, -5428, -7127, -5179, -2296, 8077, -6003, -2198, 8627, -11858, -6306, 8810, -13809, -7585, @Left_Hand_To_The_Right
-125, -4499, -6645, -2053, -4477, -5314, -7834, -4413, -1050, 8084, -6015, -2191, 8620, -11875, -6302, 8799, -13829, -7582, @Left_Hand_To_The_Right
-161, -4521, -6550, -2114, -4466, -5261, -7974, -4301, -1121, 8084, -6009, -2193, 8620, -11871, -6295, 8798, -13825, -7572, @Left_Hand_To_The_Right
-163, -4520, -6517, -2120, -4460, -5236, -7994, -4281, -1122, 8080, -6013, -2191, 8620, -11874, -6289, 8800, -13828, -7565, @Left_Hand_To_The_Right
-135, -4531, -6535, -2097, -4474, -5255, -7983, -4302, -1142, 8084, -6013, -2196, 8622, -11886, -6294, 8802, -13844, -7570, @Left_Hand_To_The_Right
-125, -4535, -6517, -2090, -4476, -5241, -7985, -4299, -1142, 8087, -6012, -2198, 8625, -11863, -6331, 8804, -13813, -7618, @Left_Hand_To_The_Right
-117, -4540, -6527, -2084, -4488, -5241, -7983, -4334, -1110, 8103, -6020, -2199, 8638, -11882, -6352, 8816, -13837, -7646, @Left_Hand_To_The_Right
-152, -4539, -6495, -2116, -4481, -5209, -8011, -4306, -1080, 8094, -6029, -2195, 8615, -11892, -6342, 8789, -13846, -7634, @Left_Hand_To_The_Right
-134, -4536, -6521, -2095, -4486, -5224, -7978, -4335, -1062, 8098, -6041, -2195, 8626, -11913, -6341, 8802, -13870, -7632, @Left_Hand_To_The_Right
-116, -4513, -6519, -2075, -4475, -5216, -7950, -4361, -1037, 8100, -6043, -2194, 8626, -11921, -6336, 8802, -13880, -7626, @Left_Hand_To_The_Right
-83, -4492, -6538, -2041, -4465, -5235, -7915, -4384, -1052, 8099, -6041, -2197, 8624, -11931, -6321, 8799, -13894, -7605, @Left_Hand_To_The_Right
-73, -4464, -6534, -2030, -4446, -5231, -7903, -4390, -1051, 8098, -6039, -2199, 8616, -11929, -6318, 8788, -13892, -7601, @Left_Hand_To_The_Right
-125, -4482, -6502, -2091, -4449, -5206, -7991, -4347, -1045, 8104, -6045, -2196, 8627, -11949, -6317, 8801, -13916, -7600, @Left_Hand_To_The_Right
-97, -4482, -6520, -2071, -4452, -5228, -7993, -4359, -1078, 8108, -6048, -2194, 8635, -11971, -6307, 8811, -13945, -7588, @Left_Hand_To_The_Right
-125, -4503, -6463, -2118, -4444, -5203, -8100, -4267, -1151, 8106, -6048, -2194, 8638, -11970, -6307, 8816, -13943, -7587, @Left_Hand_To_The_Right
-6285, -13457, -3611, -6761, -11631, -2632, -6720, -7162, -216, 9289, 4709, -3474, 9768, 8761, -6557, 9812, 10068, -7429, @Right_Hand_Up
-6290, -13463, -3608, -6762, -11634, -2632, -6725, -7164, -217, 9288, 4710, -3477, 9768, 8762, -6561, 9812, 10069, -7433, @Right_Hand_Up
-6293, -13472, -3609, -6766, -11641, -2636, -6731, -7171, -217, 9289, 4710, -3479, 9768, 8764, -6563, 9813, 10071, -7437, @Right_Hand_Up
-6297, -13473, -3620, -6767, -11644, -2640, -6732, -7176, -217, 9287, 4707, -3480, 9767, 8761, -6565, 9811, 10067, -7438, @Right_Hand_Up
-6301, -13476, -3617, -6769, -11647, -2636, -6733, -7174, -220, 9286, 4705, -3482, 9767, 8759, -6566, 9809, 10067, -7439, @Right_Hand_Up
-6303, -13473, -3631, -6775, -11649, -2642, -6738, -7177, -221, 9286, 4705, -3485, 9766, 8761, -6570, 9808, 10070, -7442, @Right_Hand_Up
-6304, -13470, -3641, -6778, -11643, -2657, -6740, -7180, -220, 9286, 4701, -3487, 9765, 8758, -6571, 9806, 10066, -7443, @Right_Hand_Up
-6307, -13479, -3629, -6777, -11643, -2660, -6739, -7179, -222, 9285, 4701, -3492, 9763, 8759, -6576, 9803, 10066, -7450, @Right_Hand_Up
-6309, -13480, -3631, -6779, -11644, -2662, -6740, -7182, -220, 9284, 4702, -3496, 9759, 8760, -6581, 9802, 10068, -7454, @Right_Hand_Up
-6308, -13475, -3637, -6779, -11644, -2660, -6740, -7181, -220, 9281, 4704, -3502, 9757, 8762, -6585, 9799, 10071, -7458, @Right_Hand_Up
-6308, -13469, -3652, -6781, -11647, -2657, -6742, -7186, -215, 9277, 4704, -3502, 9751, 8762, -6586, 9788, 10072, -7457, @Right_Hand_Up
-6307, -13468, -3648, -6782, -11644, -2659, -6740, -7180, -222, 9274, 4706, -3504, 9744, 8766, -6588, 9779, 10076, -7458, @Right_Hand_Up
-6317, -13457, -3666, -6781, -11640, -2661, -6736, -7176, -224, 9270, 4708, -3505, 9741, 8767, -6587, 9776, 10077, -7458, @Right_Hand_Up
-6323, -13452, -3664, -6786, -11632, -2663, -6733, -7167, -224, 9269, 4713, -3506, 9738, 8773, -6589, 9770, 10085, -7458, @Right_Hand_Up
-6322, -13452, -3665, -6787, -11629, -2669, -6732, -7168, -225, 9266, 4715, -3506, 9730, 8776, -6587, 9761, 10088, -7455, @Right_Hand_Up
-6318, -13472, -3633, -6781, -11645, -2644, -6731, -7171, -223, 9266, 4717, -3506, 9726, 8781, -6586, 9758, 10093, -7453, @Right_Hand_Up
-6321, -13474, -3630, -6783, -11644, -2644, -6732, -7170, -223, 9263, 4718, -3505, 9718, 8783, -6586, 9752, 10096, -7452, @Right_Hand_Up
-6317, -13466, -3636, -6781, -11637, -2650, -6729, -7167, -222, 9259, 4716, -3502, 9709, 8780, -6583, 9741, 10094, -7448, @Right_Hand_Up
-6321, -13458, -3650, -6785, -11635, -2654, -6727, -7165, -226, 9256, 4718, -3506, 9703, 8783, -6585, 9735, 10097, -7450, @Right_Hand_Up
-6318, -13468, -3647, -6783, -11639, -2659, -6730, -7168, -228, 9258, 4721, -3508, 9705, 8787, -6589, 9737, 10102, -7454, @Right_Hand_Up
-6307, -13473, -3636, -6770, -11637, -2662, -6731, -7167, -228, 9258, 4722, -3507, 9706, 8789, -6588, 9737, 10103, -7453, @Right_Hand_Up
-6308, -13464, -3642, -6770, -11631, -2664, -6730, -7165, -228, 9250, 4719, -3505, 9698, 8783, -6586, 9729, 10098, -7450, @Right_Hand_Up
-6321, -13475, -3636, -6786, -11644, -2654, -6736, -7171, -229, 9252, 4719, -3501, 9702, 8786, -6582, 9734, 10101, -7445, @Right_Hand_Up
-6328, -13473, -3648, -6790, -11645, -2657, -6738, -7171, -230, 9252, 4718, -3498, 9705, 8787, -6576, 9740, 10103, -7439, @Right_Hand_Up
-6335, -13466, -3656, -6799, -11642, -2661, -6740, -7171, -230, 9252, 4711, -3488, 9707, 8780, -6565, 9744, 10097, -7426, @Right_Hand_Up
-6337, -13465, -3656, -6803, -11640, -2662, -6741, -7169, -232, 9253, 4712, -3484, 9712, 8782, -6558, 9750, 10100, -7419, @Right_Hand_Up
-6337, -13487, -3624, -6801, -11648, -2654, -6744, -7172, -234, 9260, 4708, -3480, 9722, 8780, -6553, 9758, 10097, -7414, @Right_Hand_Up
-6339, -13484, -3637, -6800, -11649, -2657, -6747, -7172, -234, 9269, 4705, -3477, 9729, 8777, -6552, 9765, 10094, -7415, @Right_Hand_Up
-6339, -13492, -3621, -6804, -11650, -2656, -6750, -7171, -232, 9276, 4705, -3476, 9742, 8777, -6553, 9778, 10095, -7416, @Right_Hand_Up
-6334, -13480, -3632, -6804, -11645, -2655, -6747, -7164, -237, 9277, 4705, -3477, 9747, 8776, -6556, 9782, 10093, -7419, @Right_Hand_Up
-6332, -13468, -3644, -6803, -11639, -2659, -6745, -7162, -235, 9279, 4702, -3479, 9748, 8771, -6558, 9784, 10087, -7422, @Right_Hand_Up
-6332, -13469, -3641, -6803, -11637, -2662, -6746, -7162, -236, 9277, 4699, -3481, 9750, 8765, -6563, 9782, 10082, -7425, @Right_Hand_Up
-6331, -13474, -3632, -6804, -11639, -2657, -6747, -7163, -233, 9278, 4698, -3483, 9752, 8763, -6565, 9785, 10079, -7429, @Right_Hand_Up
-6265, -13776, -3613, -6723, -11915, -2602, -6736, -7376, -98, 7861, 5345, -4285, 7510, 9528, -7377, 7137, 10865, -8175, @Right_Hand_Up
-6271, -13776, -3617, -6726, -11920, -2597, -6737, -7379, -98, 7861, 5346, -4284, 7510, 9528, -7375, 7138, 10865, -8173, @Right_Hand_Up
-6276, -13776, -3628, -6732, -11920, -2606, -6737, -7382, -98, 7862, 5354, -4285, 7509, 9537, -7378, 7137, 10875, -8177, @Right_Hand_Up
-6263, -13779, -3619, -6724, -11918, -2609, -6734, -7382, -99, 7861, 5355, -4284, 7506, 9538, -7375, 7136, 10876, -8174, @Right_Hand_Up
-6255, -13789, -3607, -6715, -11922, -2606, -6730, -7381, -104, 7864, 5365, -4285, 7503, 9548, -7377, 7133, 10886, -8176, @Right_Hand_Up
-6251, -13794, -3603, -6717, -11927, -2602, -6736, -7384, -100, 7865, 5368, -4284, 7500, 9553, -7377, 7129, 10892, -8175, @Right_Hand_Up
-6254, -13801, -3606, -6719, -11936, -2602, -6740, -7391, -100, 7867, 5369, -4284, 7479, 9560, -7367, 7125, 10898, -8175, @Right_Hand_Up
-6249, -13798, -3600, -6716, -11930, -2604, -6736, -7387, -98, 7868, 5371, -4284, 7474, 9563, -7363, 7124, 10901, -8175, @Right_Hand_Up
-6257, -13796, -3610, -6718, -11929, -2606, -6737, -7387, -95, 7870, 5370, -4282, 7474, 9564, -7361, 7125, 10901, -8174, @Right_Hand_Up
-6252, -13804, -3592, -6715, -11932, -2598, -6736, -7386, -94, 7870, 5374, -4284, 7471, 9568, -7363, 7122, 10906, -8174, @Right_Hand_Up
-6246, -13803, -3602, -6711, -11937, -2598, -6735, -7392, -95, 7871, 5374, -4283, 7472, 9568, -7363, 7122, 10907, -8172, @Right_Hand_Up
-6251, -13789, -3629, -6710, -11934, -2600, -6738, -7390, -92, 7870, 5371, -4278, 7468, 9565, -7358, 7120, 10905, -8168, @Right_Hand_Up
-6263, -13799, -3625, -6715, -11936, -2604, -6740, -7386, -95, 7877, 5372, -4278, 7480, 9571, -7363, 7130, 10912, -8173, @Right_Hand_Up
-6257, -13802, -3609, -6712, -11930, -2605, -6740, -7381, -94, 7878, 5375, -4278, 7483, 9573, -7364, 7132, 10915, -8173, @Right_Hand_Up
-6252, -13817, -3591, -6711, -11936, -2604, -6741, -7384, -93, 7884, 5378, -4280, 7486, 9578, -7367, 7135, 10921, -8175, @Right_Hand_Up
-6259, -13799, -3613, -6714, -11931, -2600, -6743, -7378, -90, 7884, 5379, -4280, 7480, 9579, -7366, 7139, 10923, -8177, @Right_Hand_Up
-6265, -13788, -3630, -6724, -11925, -2609, -6743, -7376, -89, 7882, 5364, -4268, 7483, 9564, -7357, 7149, 10909, -8169, @Right_Hand_Up
-6266, -13769, -3642, -6718, -11911, -2610, -6738, -7366, -87, 7879, 5364, -4265, 7483, 9563, -7353, 7148, 10908, -8165, @Right_Hand_Up
-6271, -13762, -3654, -6719, -11909, -2611, -6734, -7360, -93, 7881, 5362, -4264, 7484, 9562, -7352, 7151, 10908, -8164, @Right_Hand_Up
-6270, -13764, -3636, -6717, -11906, -2604, -6733, -7355, -91, 7880, 5365, -4265, 7488, 9564, -7352, 7150, 10909, -8161, @Right_Hand_Up
-6259, -13747, -3642, -6711, -11895, -2604, -6723, -7348, -93, 7879, 5364, -4260, 7487, 9561, -7345, 7147, 10905, -8152, @Right_Hand_Up
-6248, -13745, -3635, -6702, -11891, -2602, -6722, -7344, -93, 7877, 5367, -4257, 7487, 9563, -7341, 7143, 10907, -8147, @Right_Hand_Up
-6244, -13741, -3639, -6700, -11891, -2600, -6722, -7344, -92, 7876, 5370, -4257, 7486, 9566, -7340, 7139, 10909, -8145, @Right_Hand_Up
-6244, -13756, -3619, -6701, -11896, -2598, -6721, -7342, -100, 7877, 5367, -4254, 7493, 9564, -7338, 7143, 10908, -8142, @Right_Hand_Up
-6248, -13746, -3632, -6705, -11894, -2596, -6717, -7341, -101, 7877, 5365, -4251, 7501, 9559, -7339, 7147, 10903, -8141, @Right_Hand_Up
-6247, -13750, -3636, -6705, -11899, -2598, -6721, -7346, -99, 7879, 5366, -4253, 7511, 9561, -7345, 7151, 10904, -8145, @Right_Hand_Up
-6238, -13754, -3620, -6695, -11899, -2590, -6720, -7341, -99, 7882, 5370, -4254, 7520, 9563, -7349, 7154, 10906, -8146, @Right_Hand_Up
-6248, -13749, -3626, -6709, -11895, -2593, -6722, -7339, -97, 7889, 5349, -4245, 7530, 9544, -7341, 7161, 10887, -8137, @Right_Hand_Up
-6246, -13766, -3616, -6715, -11905, -2600, -6731, -7352, -93, 7891, 5349, -4248, 7535, 9544, -7345, 7167, 10887, -8144, @Right_Hand_Up
-6257, -13758, -3623, -6721, -11903, -2593, -6735, -7350, -90, 7886, 5350, -4250, 7533, 9543, -7348, 7163, 10886, -8146, @Right_Hand_Up
-6247, -13772, -3592, -6719, -11904, -2589, -6736, -7349, -88, 7888, 5351, -4251, 7540, 9544, -7352, 7169, 10887, -8150, @Right_Hand_Up
-6251, -13771, -3599, -6722, -11906, -2590, -6738, -7350, -91, 7889, 5354, -4252, 7547, 9545, -7356, 7174, 10888, -8154, @Right_Hand_Up
-6267, -13759, -3627, -6729, -11909, -2586, -6740, -7351, -87, 7890, 5357, -4254, 7547, 9550, -7359, 7174, 10892, -8158, @Right_Hand_Up
-6099, -13324, -3680, -6632, -11471, -2730, -6660, -6973, -222, 10292, 3738, -3468, 10921, 7730, -6721, 10882, 9465, -7989, @Right_Hand_Up
-6089, -13315, -3666, -6632, -11462, -2724, -6654, -6963, -222, 10284, 3735, -3466, 10913, 7723, -6720, 10875, 9458, -7987, @Right_Hand_Up
