@relation staticBodyGestures

@attribute HandLeft_X real 
@attribute HandLeft_Y real 
@attribute HandLeft_Z real 
@attribute WristLeft_X real 
@attribute WristLeft_Y real 
@attribute WristLeft_Z real 
@attribute ElbowLeft_X real 
@attribute ElbowLeft_Y real 
@attribute ElbowLeft_Z real 
@attribute ElbowRight_X real 
@attribute ElbowRight_Y real 
@attribute ElbowRight_Z real 
@attribute WristRight_X real 
@attribute WristRight_Y real 
@attribute WristRight_Z real 
@attribute HandRight_X real 
@attribute HandRight_Y real 
@attribute HandRight_Z real 
@attribute gesture {Left_Hand_Up, Left_Hand_To_The_Left, Left_Hand_To_The_Right, Right_Hand_Up, Right_Hand_To_The_Left, Right_Hand_To_The_Right, Both_Hands_Up, Both_Hands_Down} 

@data 
-7387, -17063, -5620, -7620, -14701, -4178, -6874, -8510, 13, 13730, 210, -2911, 20010, 1765, -4613, 22584, 2321, -5494, Right_Hand_To_The_Right
-7384, -17106, -5635, -7618, -14742, -4193, -6874, -8501, 12, 13729, 198, -2924, 20010, 1756, -4624, 22586, 2313, -5506, Right_Hand_To_The_Right
-7389, -17135, -5648, -7626, -14774, -4195, -6881, -8503, 18, 13734, 185, -2939, 20021, 1744, -4642, 22600, 2301, -5525, Right_Hand_To_The_Right
-7387, -17137, -5648, -7630, -14781, -4188, -6883, -8500, 29, 13732, 172, -2941, 20013, 1747, -4638, 22593, 2304, -5521, Right_Hand_To_The_Right
-7383, -17110, -5632, -7630, -14753, -4179, -6882, -8496, 20, 13701, 166, -2943, 19975, 1745, -4628, 22553, 2302, -5510, Right_Hand_To_The_Right
-7388, -17125, -5631, -7641, -14768, -4176, -6892, -8495, 23, 13696, 160, -2949, 19972, 1745, -4622, 22550, 2301, -5504, Right_Hand_To_The_Right
-7374, -17132, -5649, -7633, -14780, -4189, -6891, -8488, 29, 13675, 155, -2945, 19941, 1751, -4620, 22519, 2307, -5502, Right_Hand_To_The_Right
-7360, -17109, -5649, -7618, -14763, -4188, -6875, -8471, 20, 13645, 152, -2941, 19900, 1761, -4613, 22426, 2414, -5561, Right_Hand_To_The_Right
-7341, -17072, -5648, -7599, -14735, -4180, -6858, -8453, 17, 13619, 151, -2938, 19854, 1785, -4620, 22383, 2428, -5554, Right_Hand_To_The_Right
-7314, -17172, -5716, -7578, -14822, -4280, -6844, -8439, 7, 13597, 148, -2934, 19819, 1793, -4615, 22346, 2436, -5540, Right_Hand_To_The_Right
-7306, -17090, -5670, -7556, -14741, -4237, -6825, -8423, 7, 13570, 142, -2926, 19783, 1791, -4607, 22308, 2432, -5525, Right_Hand_To_The_Right
-7304, -17027, -5635, -7552, -14681, -4202, -6819, -8431, 9, 13557, 141, -2920, 19766, 1795, -4597, 22294, 2431, -5509, Right_Hand_To_The_Right
-7295, -16992, -5626, -7547, -14659, -4171, -6814, -8429, 13, 13538, 139, -2919, 19749, 1793, -4583, 22275, 2430, -5494, Right_Hand_To_The_Right
-7285, -16974, -5617, -7545, -14650, -4156, -6810, -8416, 18, 13517, 144, -2913, 19723, 1785, -4597, 22249, 2427, -5498, Right_Hand_To_The_Right
-7284, -16977, -5595, -7542, -14651, -4136, -6812, -8420, 25, 13506, 146, -2905, 19708, 1798, -4598, 22240, 2434, -5488, Right_Hand_To_The_Right
-7280, -16986, -5584, -7542, -14658, -4127, -6812, -8424, 32, 13485, 157, -2911, 19691, 1784, -4632, 22230, 2429, -5500, Right_Hand_To_The_Right
-7286, -17009, -5567, -7548, -14677, -4111, -6823, -8444, 35, 13468, 163, -2916, 19687, 1769, -4638, 22227, 2419, -5505, Right_Hand_To_The_Right
-6294, -16552, -5179, -6648, -14112, -3948, -6364, -8389, -329, 13698, 101, -2518, 20026, 1615, -3827, 21139, 2075, -4888, Right_Hand_To_The_Right
-6345, -16566, -5227, -6658, -14127, -3969, -6369, -8400, -330, 13698, 152, -2483, 20044, 1659, -3773, 21150, 2118, -4836, Right_Hand_To_The_Right
-6371, -16568, -5249, -6676, -14125, -3984, -6371, -8393, -330, 13573, 222, -2427, 19948, 1664, -3708, 21167, 2157, -4789, Right_Hand_To_The_Right
-6386, -16578, -5277, -6662, -14130, -4007, -6350, -8408, -326, 13428, 256, -2379, 19827, 1646, -3616, 21158, 2167, -4717, Right_Hand_To_The_Right
-6403, -16575, -5296, -6660, -14121, -4026, -6342, -8401, -330, 13381, 270, -2354, 19801, 1627, -3533, 21148, 2154, -4640, Right_Hand_To_The_Right
-6318, -16569, -5273, -6676, -14114, -4028, -6334, -8394, -328, 13360, 276, -2341, 19796, 1607, -3449, 21108, 2129, -4557, Right_Hand_To_The_Right
-6337, -16588, -5258, -6692, -14122, -4030, -6324, -8396, -334, 13340, 274, -2323, 19793, 1569, -3381, 21062, 2085, -4489, Right_Hand_To_The_Right
-6351, -16600, -5247, -6700, -14126, -4029, -6318, -8399, -323, 13350, 276, -2308, 19814, 1562, -3347, 21040, 2070, -4452, Right_Hand_To_The_Right
-6392, -16641, -5250, -6745, -14159, -4030, -6351, -8415, -318, 13366, 273, -2295, 21081, 1629, -3347, 22807, 2237, -4504, Right_Hand_To_The_Right
-6414, -16640, -5253, -6761, -14158, -4035, -6363, -8420, -318, 13321, 267, -2282, 20999, 1541, -3313, 22724, 2149, -4470, Right_Hand_To_The_Right
-6424, -16627, -5252, -6766, -14143, -4041, -6369, -8413, -321, 13298, 266, -2266, 19792, 1502, -3181, 21091, 2029, -4303, Right_Hand_To_The_Right
-6429, -16617, -5262, -6769, -14134, -4052, -6371, -8408, -326, 13299, 270, -2255, 19790, 1516, -3183, 21071, 2038, -4302, Right_Hand_To_The_Right
-6453, -16611, -5272, -6779, -14127, -4060, -6379, -8403, -333, 13301, 274, -2248, 19787, 1536, -3187, 21046, 2053, -4304, Right_Hand_To_The_Right
-6462, -16597, -5277, -6781, -14111, -4070, -6378, -8395, -336, 13296, 280, -2246, 19774, 1558, -3204, 21045, 2076, -4319, Right_Hand_To_The_Right
-6465, -16598, -5276, -6779, -14111, -4068, -6383, -8389, -337, 13288, 290, -2244, 19762, 1593, -3225, 21042, 2111, -4340, Right_Hand_To_The_Right
-6479, -16601, -5270, -6789, -14114, -4060, -6384, -8387, -337, 13292, 296, -2250, 19756, 1642, -3259, 21071, 2164, -4375, Right_Hand_To_The_Right
-6485, -16609, -5266, -6795, -14123, -4053, -6387, -8392, -333, 13315, 307, -2263, 19775, 1671, -3290, 21101, 2194, -4406, Right_Hand_To_The_Right
-6485, -16627, -5258, -6787, -14141, -4044, -6391, -8407, -332, 13344, 318, -2285, 19799, 1698, -3320, 21107, 2216, -4434, Right_Hand_To_The_Right
-6478, -16617, -5252, -6774, -14135, -4039, -6377, -8408, -335, 13341, 329, -2298, 19777, 1739, -3350, 21092, 2256, -4462, Right_Hand_To_The_Right
-6474, -16621, -5248, -6769, -14141, -4034, -6376, -8415, -335, 13349, 340, -2314, 19774, 1776, -3381, 21092, 2292, -4492, Right_Hand_To_The_Right
-6480, -16619, -5244, -6790, -14144, -4024, -6376, -8418, -327, 13362, 355, -2332, 19784, 1798, -3418, 21109, 2315, -4528, Right_Hand_To_The_Right
-6487, -16653, -5249, -6791, -14174, -4027, -6385, -8436, -326, 13393, 368, -2351, 19821, 1823, -3458, 21130, 2336, -4567, Right_Hand_To_The_Right
-6508, -16672, -5259, -6791, -14192, -4029, -6397, -8450, -327, 13388, 373, -2364, 19814, 1842, -3489, 21104, 2350, -4594, Right_Hand_To_The_Right
-6511, -16680, -5260, -6792, -14200, -4029, -6393, -8455, -329, 13415, 382, -2379, 19842, 1853, -3514, 21113, 2357, -4617, Right_Hand_To_The_Right
-6522, -16709, -5265, -6799, -14227, -4024, -6403, -8468, -322, 13446, 392, -2396, 19882, 1874, -3553, 21139, 2374, -4654, Right_Hand_To_The_Right
-6518, -16666, -5248, -6810, -14194, -3998, -6398, -8435, -313, 13439, 395, -2411, 19865, 1885, -3570, 21120, 2384, -4670, Right_Hand_To_The_Right
-6541, -16658, -5217, -6818, -14184, -3972, -6399, -8418, -306, 13442, 398, -2427, 19864, 1884, -3601, 21090, 2376, -4696, Right_Hand_To_The_Right
-6531, -16637, -5199, -6799, -14164, -3957, -6385, -8400, -302, 13427, 389, -2453, 19841, 1873, -3630, 21087, 2370, -4726, Right_Hand_To_The_Right
-6546, -16640, -5195, -6805, -14166, -3954, -6389, -8402, -306, 13438, 386, -2476, 19849, 1868, -3663, 21083, 2361, -4756, Right_Hand_To_The_Right
-6552, -16610, -5191, -6821, -14136, -3958, -6383, -8383, -303, 13441, 379, -2499, 19847, 1855, -3702, 21063, 2345, -4790, Right_Hand_To_The_Right
-6565, -16598, -5200, -6831, -14127, -3963, -6381, -8376, -305, 13447, 376, -2522, 19852, 1847, -3736, 21088, 2342, -4827, Right_Hand_To_The_Right
-6561, -16593, -5208, -6825, -14123, -3967, -6381, -8372, -308, 13460, 377, -2544, 19866, 1846, -3763, 21099, 2340, -4852, Right_Hand_To_The_Right
-6571, -16590, -5219, -6836, -14120, -3973, -6386, -8368, -305, 13478, 377, -2563, 19883, 1864, -3796, 21137, 2362, -4888, Right_Hand_To_The_Right
-7700, -16738, -5354, -7725, -14345, -3886, -6866, -8377, -171, 13560, 550, -3115, 19869, 2397, -4746, 21677, 1377, -4755, Right_Hand_To_The_Right
-7669, -16731, -5056, -7697, -14300, -3622, -6800, -8443, 36, 13595, 587, -3182, 19933, 2440, -4838, 21749, 1413, -4848, Right_Hand_To_The_Right
-7645, -16770, -4890, -7645, -14311, -3483, -6738, -8469, 170, 13641, 604, -3235, 20008, 2431, -4904, 21830, 1400, -4914, Right_Hand_To_The_Right
-7644, -16827, -4793, -7611, -14378, -3350, -6695, -8483, 255, 13667, 635, -3272, 20055, 2475, -4945, 21883, 1440, -4956, Right_Hand_To_The_Right
-7549, -16871, -4791, -7571, -14395, -3380, -6688, -8502, 270, 13697, 657, -3297, 20083, 2544, -4998, 21915, 1506, -5009, Right_Hand_To_The_Right
-7507, -16742, -5064, -7598, -14397, -3432, -6689, -8518, 283, 13728, 680, -3310, 20128, 2597, -5007, 21967, 1555, -5018, Right_Hand_To_The_Right
-7521, -16767, -5060, -7597, -14364, -3510, -6674, -8520, 275, 13740, 704, -3320, 20143, 2641, -4996, 21983, 1598, -5007, Right_Hand_To_The_Right
-7382, -16686, -5264, -7445, -14230, -3795, -6659, -8516, 242, 13743, 726, -3318, 20149, 2673, -4981, 21989, 1630, -4992, Right_Hand_To_The_Right
-7319, -17520, -5963, -7356, -15381, -4796, -6671, -8501, 189, 13747, 741, -3313, 20157, 2699, -4960, 21999, 1656, -4972, Right_Hand_To_The_Right
-7326, -17482, -6103, -7358, -15337, -4794, -6682, -8472, 94, 13739, 749, -3305, 20144, 2713, -4939, 21984, 1670, -4950, Right_Hand_To_The_Right
-7335, -17459, -6208, -7348, -15320, -4825, -6695, -8483, -22, 13740, 752, -3296, 20167, 2670, -4883, 22006, 1628, -4894, Right_Hand_To_The_Right
-7351, -17469, -6296, -7358, -15323, -4884, -6698, -8493, -74, 13770, 764, -3285, 20193, 2701, -4859, 22031, 1659, -4871, Right_Hand_To_The_Right
-7356, -17029, -6059, -7405, -14604, -4539, -6714, -8478, -86, 13817, 769, -3266, 20264, 2704, -4768, 22105, 1660, -4779, Right_Hand_To_The_Right
-7371, -16710, -5843, -7394, -14291, -4308, -6732, -8468, -84, 13873, 772, -3245, 20323, 2719, -4740, 22165, 1675, -4751, Right_Hand_To_The_Right
-7425, -16584, -5723, -7457, -14175, -4170, -6729, -8467, -86, 13858, 763, -3222, 20314, 2700, -4701, 22156, 1656, -4712, Right_Hand_To_The_Right
-7320, -17354, -6178, -7269, -15220, -4732, -6749, -8493, -108, 13858, 766, -3202, 20316, 2726, -4661, 22160, 1681, -4672, Right_Hand_To_The_Right
-7261, -17332, -6159, -7087, -15190, -4710, -6732, -8480, -98, 13860, 758, -3186, 20304, 2746, -4636, 22146, 1702, -4647, Right_Hand_To_The_Right
-7277, -17401, -6185, -7037, -15294, -4769, -6724, -8484, -93, 13880, 752, -3176, 20372, 2619, -4604, 22216, 1574, -4615, Right_Hand_To_The_Right
-7295, -17396, -6174, -7032, -15341, -4795, -6717, -8487, -80, 13855, 753, -3161, 20322, 2705, -4568, 22164, 1660, -4579, Right_Hand_To_The_Right
-7287, -17387, -6178, -7083, -15210, -4723, -6708, -8485, -78, 13828, 746, -3154, 20290, 2697, -4566, 22131, 1653, -4578, Right_Hand_To_The_Right
-7403, -16628, -5671, -7443, -14225, -4113, -6717, -8491, -70, 13797, 737, -3147, 20281, 2597, -4583, 22123, 1553, -4594, Right_Hand_To_The_Right
-7285, -17388, -6178, -7244, -15138, -4687, -6706, -8521, -82, 13787, 726, -3144, 20266, 2601, -4591, 22107, 1557, -4603, Right_Hand_To_The_Right
-7414, -16687, -5706, -7463, -14269, -4162, -6736, -8542, -83, 13803, 717, -3145, 20293, 2592, -4606, 22138, 1546, -4618, Right_Hand_To_The_Right
-7408, -16733, -5702, -7446, -14312, -4153, -6775, -8567, -69, 13781, 712, -3145, 20279, 2593, -4616, 22128, 1545, -4627, Right_Hand_To_The_Right
-7356, -17562, -6218, -7391, -15224, -4686, -6805, -8580, -71, 13763, 708, -3145, 20278, 2532, -4661, 22129, 1483, -4673, Right_Hand_To_The_Right
-7362, -17588, -6218, -7347, -15347, -4774, -6805, -8587, -64, 13753, 695, -3148, 20289, 2430, -4707, 22141, 1380, -4718, Right_Hand_To_The_Right
-7409, -17291, -5999, -7430, -14888, -4400, -6833, -8591, -59, 13765, 687, -3155, 20312, 2447, -4721, 22168, 1395, -4732, Right_Hand_To_The_Right
-7505, -16813, -5697, -7546, -14392, -4129, -6825, -8604, -84, 13737, 680, -3156, 20270, 2450, -4735, 22125, 1399, -4747, Right_Hand_To_The_Right
-7499, -16832, -5709, -7545, -14410, -4136, -6840, -8612, -87, 13739, 675, -3159, 20272, 2449, -4777, 22130, 1396, -4788, Right_Hand_To_The_Right
-7494, -16796, -5706, -7564, -14383, -4125, -6832, -8588, -91, 13708, 663, -3164, 20235, 2412, -4809, 22091, 1360, -4821, Right_Hand_To_The_Right
-7349, -17566, -6240, -7336, -15393, -4801, -6831, -8593, -110, 13683, 655, -3166, 20205, 2400, -4811, 22059, 1349, -4822, Right_Hand_To_The_Right
-7345, -17555, -6243, -7250, -15552, -4923, -6828, -8606, -130, 13672, 646, -3166, 20182, 2423, -4816, 22035, 1373, -4827, Right_Hand_To_The_Right
-7335, -17541, -6250, -7225, -15552, -4927, -6824, -8606, -145, 13665, 638, -3168, 20179, 2397, -4815, 22031, 1348, -4827, Right_Hand_To_The_Right
-7910, -19101, -4203, -7922, -16364, -3025, -7254, -9373, 954, 4224, -4028, -8812, -2752, -3830, -10469, -5684, -3541, -10023, Right_Hand_To_The_Left
-7904, -19120, -4233, -7942, -16399, -3023, -7262, -9362, 952, 4218, -4030, -8816, -2752, -3827, -10489, -5681, -3538, -10034, Right_Hand_To_The_Left
-7912, -19151, -4259, -7963, -16432, -3034, -7264, -9379, 954, 4226, -4040, -8843, -2754, -3831, -10530, -5687, -3543, -10070, Right_Hand_To_The_Left
-7784, -18874, -4252, -7847, -16183, -3033, -7209, -9404, 932, 4235, -3886, -8762, -5215, -3608, -9864, -7576, -3126, -9271, Right_Hand_To_The_Left
-7738, -18787, -4266, -7798, -16103, -3050, -7190, -9414, 910, 4242, -3840, -8742, -2650, -3693, -10428, -5548, -3401, -9979, Right_Hand_To_The_Left
-7742, -18783, -4270, -7800, -16103, -3047, -7182, -9402, 921, 4246, -3843, -8730, -2640, -3691, -10437, -5537, -3405, -9986, Right_Hand_To_The_Left
-7724, -18755, -4283, -7787, -16080, -3060, -7172, -9405, 907, 4247, -3824, -8727, -2629, -3660, -10441, -5522, -3384, -9988, Right_Hand_To_The_Left
-7724, -18832, -4301, -7808, -16149, -3081, -7182, -9386, 903, 4247, -3873, -8756, -2643, -3700, -10481, -5543, -3425, -10025, Right_Hand_To_The_Left
-7761, -18924, -4318, -7851, -16239, -3087, -7191, -9387, 901, 4247, -3910, -8793, -2661, -3719, -10513, -5567, -3450, -10051, Right_Hand_To_The_Left
-7768, -18948, -4344, -7875, -16264, -3107, -7198, -9392, 891, 4250, -3911, -8815, -2663, -3709, -10536, -5571, -3433, -10071, Right_Hand_To_The_Left
-7784, -18981, -4350, -7911, -16337, -3124, -7214, -9383, 893, 4250, -3948, -8839, -2683, -3739, -10572, -5601, -3470, -10105, Right_Hand_To_The_Left
-7768, -18921, -4363, -7899, -16274, -3112, -7214, -9403, 901, 4241, -3923, -8851, -2689, -3697, -10581, -5604, -3427, -10111, Right_Hand_To_The_Left
-7773, -18930, -4390, -7913, -16262, -3112, -7212, -9395, 884, 4238, -3939, -8864, -2691, -3698, -10605, -5606, -3426, -10126, Right_Hand_To_The_Left
-7819, -18961, -4270, -7927, -16236, -3099, -7221, -9383, 876, 4230, -3946, -8868, -2704, -3693, -10605, -5622, -3424, -10129, Right_Hand_To_The_Left
-7814, -18919, -4281, -7916, -16200, -3102, -7221, -9388, 859, 4243, -3930, -8859, -2685, -3672, -10601, -5600, -3395, -10125, Right_Hand_To_The_Left
-7829, -18963, -4291, -7945, -16240, -3103, -7242, -9399, 865, 4246, -3955, -8884, -2701, -3689, -10630, -5623, -3410, -10154, Right_Hand_To_The_Left
-7803, -18952, -4312, -7952, -16239, -3102, -7244, -9408, 865, 4251, -3950, -8884, -2697, -3678, -10636, -5620, -3398, -10163, Right_Hand_To_The_Left
-7783, -18954, -4336, -7959, -16250, -3109, -7243, -9398, 859, 4252, -3957, -8886, -2697, -3682, -10638, -5620, -3401, -10168, Right_Hand_To_The_Left
-7824, -19001, -4348, -7987, -16309, -3116, -7257, -9392, 860, 4255, -3991, -8902, -2711, -3707, -10656, -5643, -3430, -10188, Right_Hand_To_The_Left
-7841, -19020, -4359, -8003, -16342, -3124, -7256, -9389, 870, 4257, -4011, -8915, -2717, -3723, -10676, -5653, -3447, -10211, Right_Hand_To_The_Left
-7785, -18877, -4349, -7951, -16229, -3120, -7237, -9414, 859, 4263, -3942, -8890, -2685, -3651, -10647, -5611, -3377, -10190, Right_Hand_To_The_Left
-7801, -18930, -4353, -7969, -16252, -3107, -7237, -9410, 874, 4268, -3964, -8908, -2692, -3665, -10667, -5623, -3395, -10211, Right_Hand_To_The_Left
-7816, -18985, -4352, -7987, -16284, -3093, -7247, -9403, 879, 4262, -4001, -8929, -2711, -3691, -10688, -5649, -3423, -10230, Right_Hand_To_The_Left
-7837, -19040, -4352, -8013, -16334, -3094, -7255, -9394, 880, 4258, -4027, -8943, -2725, -3710, -10704, -5667, -3444, -10246, Right_Hand_To_The_Left
-7811, -18965, -4330, -7983, -16264, -3077, -7246, -9409, 882, 4256, -3990, -8925, -2714, -3666, -10680, -5650, -3401, -10231, Right_Hand_To_The_Left
-7778, -18894, -4316, -7955, -16200, -3063, -7230, -9419, 884, 4256, -3954, -8903, -2699, -3633, -10655, -5631, -3376, -10210, Right_Hand_To_The_Left
-7791, -18940, -4322, -7970, -16245, -3063, -7230, -9416, 885, 4253, -3981, -8911, -2712, -3663, -10669, -5648, -3406, -10226, Right_Hand_To_The_Left
-7747, -18829, -4303, -7932, -16145, -3043, -7211, -9425, 879, 4249, -3928, -8881, -2692, -3613, -10636, -5618, -3358, -10196, Right_Hand_To_The_Left
-7758, -18813, -4254, -7941, -16121, -3010, -7208, -9422, 883, 4245, -3930, -8880, -2696, -3618, -10638, -5622, -3361, -10194, Right_Hand_To_The_Left
-7720, -18881, -4240, -7965, -16180, -3015, -7211, -9410, 891, 4241, -3969, -8896, -2713, -3658, -10662, -5643, -3395, -10217, Right_Hand_To_The_Left
-7753, -18943, -4256, -8004, -16240, -3014, -7229, -9414, 904, 4232, -4003, -8921, -2742, -3690, -10693, -5681, -3427, -10247, Right_Hand_To_The_Left
-7792, -18992, -4245, -8026, -16276, -3017, -7232, -9416, 913, 4228, -4023, -8935, -2758, -3716, -10712, -5702, -3451, -10263, Right_Hand_To_The_Left
-7800, -18978, -4231, -8028, -16259, -3012, -7213, -9413, 932, 4224, -4031, -8923, -2758, -3725, -10709, -5700, -3458, -10261, Right_Hand_To_The_Left
-6973, -17874, -5844, -7164, -15488, -4325, -6748, -9144, 28, 3105, -3279, -8588, -4990, -2632, -9269, -7551, -2126, -8460, Right_Hand_To_The_Left
-6995, -17926, -5900, -7194, -15541, -4372, -6760, -9158, 23, 3096, -3302, -8627, -4996, -2636, -9289, -7523, -2107, -8483, Right_Hand_To_The_Left
-7010, -17945, -5930, -7217, -15558, -4403, -6767, -9154, 17, 5401, -3290, -8117, -3656, -2716, -9203, -7491, -2096, -8499, Right_Hand_To_The_Left
-7071, -17657, -5754, -7293, -15270, -4216, -6792, -9165, 15, 3321, -3356, -8715, -5007, -2629, -9324, -7488, -2098, -8530, Right_Hand_To_The_Left
-7132, -17634, -5730, -7352, -15240, -4179, -6839, -9201, 13, 3267, -3369, -8770, -5033, -2636, -9370, -7525, -2108, -8572, Right_Hand_To_The_Left
-7184, -17718, -5772, -7404, -15314, -4213, -6888, -9221, 13, 3224, -3351, -8784, -5066, -2651, -9411, -7555, -2133, -8615, Right_Hand_To_The_Left
-7186, -17787, -5817, -7398, -15382, -4250, -6895, -9230, 9, 5451, -3255, -8223, -3715, -2734, -9330, -7515, -2124, -8639, Right_Hand_To_The_Left
-7200, -17794, -5802, -7349, -15378, -4230, -6902, -9237, 6, 5444, -3263, -8239, -3747, -2744, -9353, -7524, -2115, -8659, Right_Hand_To_The_Left
-7241, -17646, -5684, -7384, -15211, -4118, -6930, -9270, -2, 3337, -3385, -8921, -5111, -2664, -9486, -7494, -2083, -8696, Right_Hand_To_The_Left
-7214, -17875, -5828, -7362, -15423, -4286, -6936, -9274, -11, 3310, -3389, -8924, -5131, -2657, -9493, -7485, -2078, -8712, Right_Hand_To_The_Left
-7223, -18003, -5879, -7391, -15531, -4358, -6978, -9288, -7, 3322, -3360, -8894, -5176, -2634, -9509, -7542, -2061, -8720, Right_Hand_To_The_Left
-7209, -18309, -6049, -7344, -15813, -4556, -6996, -9301, -11, 3208, -3423, -9060, -5099, -2595, -9551, -7509, -1992, -8741, Right_Hand_To_The_Left
-7208, -18208, -5985, -7363, -15712, -4507, -6971, -9229, 2, 3154, -3387, -9013, -5086, -2554, -9521, -7516, -1957, -8704, Right_Hand_To_The_Left
-7217, -17805, -5749, -7336, -15313, -4265, -6934, -9189, 0, 3013, -3321, -8998, -5104, -2548, -9510, -7524, -1954, -8695, Right_Hand_To_The_Left
-7258, -17847, -5799, -7368, -15368, -4286, -6932, -9175, 7, 3017, -3335, -9008, -5140, -2550, -9517, -7535, -1938, -8701, Right_Hand_To_The_Left
-7258, -17690, -5715, -7316, -15230, -4169, -6908, -9163, 2, 3056, -3326, -8987, -5089, -2538, -9530, -7532, -1945, -8708, Right_Hand_To_The_Left
-7275, -17468, -5576, -7303, -15015, -4014, -6884, -9179, -4, 3069, -3322, -8981, -5075, -2530, -9541, -7534, -1934, -8718, Right_Hand_To_The_Left
-7276, -17530, -5616, -7311, -15081, -4048, -6858, -9200, -11, 2934, -3393, -9099, -5056, -2524, -9547, -7529, -1934, -8721, Right_Hand_To_The_Left
-7262, -17759, -5772, -7288, -15312, -4200, -6845, -9181, -4, 2940, -3385, -9104, -5039, -2508, -9550, -7521, -1896, -8720, Right_Hand_To_The_Left
-7246, -17475, -5603, -7258, -15032, -4032, -6833, -9181, -9, 2993, -3349, -9067, -5022, -2495, -9534, -7505, -1889, -8707, Right_Hand_To_The_Left
-7247, -17488, -5613, -7257, -15045, -4042, -6827, -9176, -6, 3044, -3335, -9051, -5128, -2512, -9525, -7506, -1895, -8717, Right_Hand_To_The_Left
-7259, -17731, -5766, -7280, -15280, -4198, -6840, -9193, -7, 3037, -3340, -9061, -5143, -2517, -9536, -7369, -1944, -8790, Right_Hand_To_The_Left
-7236, -17751, -5813, -7259, -15308, -4251, -6823, -9167, -11, 3032, -3333, -9036, -5098, -2499, -9517, -7382, -1938, -8760, Right_Hand_To_The_Left
-7238, -17792, -5844, -7262, -15350, -4278, -6819, -9163, -10, 3083, -3319, -9032, -5101, -2503, -9531, -7396, -1940, -8774, Right_Hand_To_The_Left
-7227, -17624, -5757, -7238, -15176, -4201, -6807, -9148, -11, 3090, -3303, -9035, -5060, -2470, -9554, -7433, -2056, -8826, Right_Hand_To_The_Left
-7221, -17739, -5847, -7235, -15292, -4286, -6792, -9154, -25, 3022, -3318, -9141, -4962, -2344, -9687, -7342, -2047, -8916, Right_Hand_To_The_Left
-7219, -17635, -5794, -7236, -15180, -4246, -6782, -9139, -28, 2974, -3342, -9205, -4959, -2339, -9694, -7328, -1982, -8929, Right_Hand_To_The_Left
-7223, -17718, -5845, -7244, -15263, -4294, -6783, -9150, -39, 2933, -3373, -9259, -6300, -3214, -9219, -9377, -3160, -9063, Right_Hand_To_The_Left
-7226, -17796, -5910, -7259, -15340, -4360, -6783, -9150, -46, 2954, -3359, -9245, -5008, -2399, -9723, -7125, -1843, -9015, Right_Hand_To_The_Left
-7203, -17847, -5927, -7272, -15381, -4388, -6787, -9166, -53, 2921, -3378, -9277, -5011, -2391, -9729, -7167, -1836, -9006, Right_Hand_To_The_Left
-7221, -17579, -5779, -7290, -15123, -4228, -6792, -9157, -55, 2877, -3401, -9302, -5013, -2381, -9720, -7212, -1802, -8981, Right_Hand_To_The_Left
-7232, -17712, -5857, -7322, -15250, -4313, -6808, -9152, -44, 2908, -3370, -9270, -6328, -3228, -9212, -9407, -3180, -9050, Right_Hand_To_The_Left
-7248, -17775, -5903, -7337, -15311, -4355, -6818, -9153, -36, 2933, -3355, -9268, -5118, -2370, -9740, -7258, -1768, -8978, Right_Hand_To_The_Left
-7632, -18811, -5252, -7756, -16256, -3672, -7141, -9208, 452, 5368, -4376, -8687, -1839, -3731, -9197, -4730, -3421, -8429, Right_Hand_To_The_Left
-7640, -18796, -5241, -7770, -16237, -3661, -7168, -9248, 461, 5370, -4351, -8687, -1625, -3629, -9903, -4542, -3362, -9205, Right_Hand_To_The_Left
-7669, -18828, -5230, -7809, -16264, -3642, -7196, -9276, 467, 5376, -4360, -8700, -1836, -3731, -9129, -4757, -3413, -8432, Right_Hand_To_The_Left
-7668, -18831, -5224, -7809, -16265, -3638, -7194, -9281, 470, 5381, -4366, -8702, -1826, -3733, -9146, -4746, -3418, -8440, Right_Hand_To_The_Left
-7645, -18796, -5216, -7797, -16237, -3631, -7172, -9266, 468, 5373, -4356, -8685, -1818, -3722, -9140, -4735, -3479, -8427, Right_Hand_To_The_Left
-7665, -18718, -5155, -7800, -16156, -3559, -7192, -9307, 474, 5382, -4346, -8701, -1847, -3708, -9159, -4769, -3457, -8437, Right_Hand_To_The_Left
-7656, -18712, -5161, -7795, -16155, -3563, -7181, -9313, 473, 5378, -4335, -8701, -1821, -3683, -9172, -4740, -3439, -8443, Right_Hand_To_The_Left
-7587, -18568, -5152, -7721, -16021, -3567, -7141, -9309, 461, 5368, -4265, -8668, -1792, -3613, -9138, -4693, -3364, -8408, Right_Hand_To_The_Left
-7559, -18309, -5041, -7693, -15769, -3465, -7108, -9315, 449, 5370, -4219, -8646, -1765, -3567, -9122, -4656, -3314, -8391, Right_Hand_To_The_Left
-7565, -18289, -5022, -7702, -15762, -3430, -7087, -9281, 445, 5360, -4249, -8648, -1770, -3592, -9126, -4658, -3338, -8395, Right_Hand_To_The_Left
-7577, -18285, -5012, -7723, -15747, -3432, -7093, -9277, 449, 5358, -4265, -8653, -1742, -3605, -9144, -4632, -3348, -8410, Right_Hand_To_The_Left
-7588, -18198, -4955, -7713, -15650, -3386, -7093, -9273, 449, 5357, -4285, -8660, -1752, -3619, -9153, -4642, -3335, -8418, Right_Hand_To_The_Left
