@relation staticBodyGestures

@attribute HandLeft_X real 
@attribute HandLeft_Y real 
@attribute HandLeft_Z real 
@attribute WristLeft_X real 
@attribute WristLeft_Y real 
@attribute WristLeft_Z real 
@attribute ElbowLeft_X real 
@attribute ElbowLeft_Y real 
@attribute ElbowLeft_Z real 
@attribute ElbowRight_X real 
@attribute ElbowRight_Y real 
@attribute ElbowRight_Z real 
@attribute WristRight_X real 
@attribute WristRight_Y real 
@attribute WristRight_Z real 
@attribute HandRight_X real 
@attribute HandRight_Y real 
@attribute HandRight_Z real 
@attribute gesture {@Left_Hand_Up, @Left_Hand_To_The_Left, @Left_Hand_To_The_Right, @Right_Hand_Up, @Right_Hand_To_The_Left, @Right_Hand_To_The_Right, @Both_Hands_Up, @Both_Hands_Down} 

@data 
-8138, -8497, -5771, -8013, -8172, -5983, -8066, -3060, -3948, 3205, -7222, -1887, 5659, -9387, -6494, 5837, -10502, -7894, 
-8175, -8472, -5785, -8042, -6699, -5487, -8033, -838, -3506, 3221, -7244, -1881, 5605, -9443, -6528, 5802, -10560, -7929, 
-8447, -9126, -5967, -8315, -8847, -6122, -8358, -3660, -4257, 3062, -7153, -1623, 4681, -10177, -6131, 5295, -11109, -7549, 
-8429, -10632, -6425, -8311, -8856, -6127, -8355, -3671, -4260, 3054, -7165, -1638, 3572, -9952, -6570, 3789, -10808, -8143, 
-8397, -9091, -5962, -8282, -8836, -6132, -8326, -3678, -4245, 3034, -7131, -1640, 4169, -10152, -6279, 4606, -11095, -7746, 
-8355, -9059, -5944, -8257, -8773, -6106, -8297, -3645, -4236, 2989, -7078, -1647, 4180, -10115, -6217, 4637, -11066, -7659, 
-8323, -9013, -5923, -8230, -8709, -6076, -8271, -3606, -4234, 2948, -7022, -1648, 4186, -10062, -6160, 4661, -11015, -7582, 
-8302, -8996, -5906, -8218, -8658, -6042, -8267, -3566, -4234, 2917, -6996, -1649, 4177, -10046, -6120, 4659, -11004, -7528, 
-8275, -8851, -5880, -8219, -8632, -6029, -8160, -3579, -4212, 2879, -6939, -1640, 4169, -9977, -6066, 4665, -10931, -7458, 
-8276, -10246, -6266, -8185, -8529, -5958, -8191, -3486, -4217, 2824, -6898, -1628, 3287, -9620, -6396, 3490, -10462, -7913, 
-8287, -10168, -6247, -8156, -8464, -5925, -8191, -3444, -4202, 2789, -6870, -1618, 3987, -9886, -6011, 4451, -10835, -7393, 
-8272, -10149, -6237, -8151, -8446, -5918, -8196, -3431, -4198, 2777, -6874, -1610, 3988, -9914, -5974, 4455, -10873, -7345, 
-8268, -10132, -6228, -8149, -8431, -5908, -8191, -3422, -4193, 2767, -6867, -1606, 3973, -9920, -5953, 4439, -10883, -7318, 
-8281, -10127, -6234, -8146, -8428, -5913, -8192, -3421, -4190, 2765, -6869, -1603, 3309, -9712, -6238, 3540, -10602, -7708, 
-8296, -10150, -6240, -8153, -8449, -5919, -8196, -3435, -4194, 2776, -6886, -1600, 4674, -10162, -5489, 4594, -11199, -6880, 
-8276, -10145, -6227, -8154, -8441, -5919, -8198, -3431, -4193, 2771, -6883, -1598, 4630, -9941, -5691, 5323, -10902, -6960, 
-8270, -10133, -6218, -8152, -8431, -5912, -8182, -3428, -4192, 2763, -6876, -1598, 4417, -9971, -5743, 5039, -10949, -7033, 
-8297, -10223, -6276, -8164, -8514, -5969, -8219, -3485, -4246, 2784, -6981, -1650, 4082, -10236, -5835, 4556, -11291, -7138, 
-8331, -8965, -5945, -8182, -8614, -6041, -8278, -3550, -4296, 2841, -7105, -1708, 3519, -10466, -6016, 3762, -11573, -7356, 
-8361, -9131, -5962, -8218, -8708, -6077, -8310, -3623, -4284, 2876, -7187, -1710, 3669, -10574, -6020, 3945, -11694, -7356, 
-8372, -9208, -5987, -8225, -8773, -6107, -8325, -3662, -4297, 2931, -7234, -1710, 3792, -10624, -6045, 4091, -11743, -7390, 
-8311, -10492, -6394, -8215, -8748, -6099, -8315, -3649, -4296, 2922, -7224, -1719, 3792, -10609, -6036, 4092, -11729, -7375, 
-8323, -10489, -6392, -8211, -8747, -6102, -8315, -3654, -4293, 2922, -7232, -1724, 3802, -10632, -6022, 4103, -11759, -7353, 
-8360, -10470, -6383, -8213, -8732, -6095, -8311, -3644, -4289, 2919, -7223, -1724, 3818, -10620, -6012, 4126, -11746, -7340, 
-8335, -10458, -6388, -8212, -8721, -6094, -8303, -3640, -4282, 2917, -7215, -1718, 3837, -10601, -6004, 4153, -11722, -7332, 
-8337, -10447, -6373, -8205, -8711, -6086, -8308, -3631, -4280, 2919, -7207, -1707, 3855, -10585, -5992, 4177, -11702, -7320, 
-8329, -10427, -6356, -8200, -8691, -6078, -8299, -3618, -4276, 2910, -7190, -1697, 3873, -10549, -5980, 4207, -11658, -7308, 
-8343, -10382, -6355, -8194, -8655, -6064, -8284, -3596, -4266, 2895, -7162, -1691, 3874, -10504, -5965, 4216, -11605, -7292, 
-8230, -10482, -6447, -8123, -8744, -6141, -8212, -3674, -4275, 3021, -7167, -1690, 4065, -10483, -6010, 4436, -11568, -7355, 
-8224, -10483, -6433, -8123, -8744, -6136, -8211, -3675, -4271, 3017, -7166, -1683, 4085, -10477, -5998, 4465, -11560, -7342, 
-8224, -10475, -6408, -8118, -8736, -6116, -8223, -3662, -4275, 3017, -7168, -1673, 4102, -10465, -5994, 4488, -11543, -7340, 
-8243, -10436, -6385, -8115, -8701, -6091, -8260, -3628, -4274, 3000, -7155, -1677, 4120, -10420, -6004, 4518, -11487, -7352, 
-8246, -10442, -6375, -8127, -8704, -6087, -8282, -3626, -4274, 2999, -7144, -1700, 4190, -10345, -6064, 4612, -11389, -7424, 
-8264, -10433, -6369, -8137, -8699, -6075, -8284, -3626, -4263, 2981, -7105, -1733, 4268, -10211, -6134, 4724, -11222, -7506, 
-8294, -9040, -5933, -8121, -8632, -6014, -8342, -3546, -4283, 2964, -7049, -1775, 4220, -10189, -6150, 4463, -11236, -7545, 
-8291, -9072, -5926, -8130, -8674, -6025, -8325, -3597, -4261, 2957, -7011, -1818, 4275, -10105, -6208, 4487, -11157, -7605, 
-8282, -9092, -5902, -8146, -8683, -6011, -8280, -3621, -4219, 2947, -6983, -1855, 4284, -10090, -6218, 4503, -11124, -7624, 
-8273, -9104, -5886, -8152, -8690, -6012, -8255, -3648, -4171, 2943, -6957, -1877, 4284, -10072, -6223, 4492, -11109, -7625, 
-8292, -9179, -5838, -8192, -7314, -5555, -8268, -1592, -3717, 2935, -6965, -1889, 4298, -10127, -6193, 4508, -11157, -7600, 
-8304, -9182, -5811, -8203, -8754, -5910, -8193, -3661, -4265, 2956, -6974, -1915, 4246, -10175, -6202, 4460, -11203, -7608, 
-8309, -9201, -5793, -8222, -8766, -5909, -8183, -3680, -4230, 2962, -6989, -1914, 4333, -10109, -6241, 4816, -11128, -7587, 
-8308, -9190, -5767, -8213, -8727, -5885, -8205, -3649, -4209, 2952, -6975, -1912, 4314, -10083, -6241, 4795, -11097, -7587, 
-8296, -9176, -5741, -8204, -8683, -5869, -8219, -3623, -4168, 2939, -6959, -1897, 4291, -10051, -6228, 4771, -11058, -7575, 
-8280, -9183, -5707, -8201, -8696, -5862, -8168, -3642, -4159, 2973, -6986, -1902, 4229, -10108, -6234, 4672, -11128, -7581, 
-8283, -9182, -5703, -8203, -7283, -5463, -8175, -1533, -3707, 2977, -6998, -1906, 4177, -10128, -6242, 4600, -11153, -7591, 
-8287, -9195, -5698, -8207, -7295, -5459, -8191, -1540, -3687, 2972, -7005, -1891, 4193, -10135, -6227, 4624, -11159, -7576, 
-8292, -9200, -5696, -8201, -8680, -5805, -8219, -3599, -4185, 2983, -7010, -1871, 4205, -10120, -6227, 4637, -11135, -7584, 
-8295, -9198, -5703, -8180, -8675, -5811, -8230, -3603, -4165, 2996, -7013, -1858, 4207, -10118, -6221, 4635, -11131, -7579, 
-8307, -9221, -5721, -8157, -8668, -5803, -8288, -3566, -4223, 2995, -7020, -1839, 4274, -10118, -6204, 4729, -11125, -7563, 
-8320, -9231, -5727, -8171, -8673, -5812, -8293, -3575, -4208, 2979, -7026, -1838, 4284, -10132, -6191, 4746, -11144, -7546, 
-8347, -9057, -5746, -8176, -8653, -5814, -8314, -3558, -4204, 2960, -7029, -1831, 4287, -10140, -6173, 4756, -11154, -7524, 
-8347, -10402, -6111, -8193, -8678, -5828, -8304, -3588, -4180, 2959, -7044, -1834, 4291, -10166, -6169, 4760, -11185, -7518, 
-8375, -10385, -6122, -8195, -8667, -5826, -8291, -3587, -4159, 2934, -7036, -1830, 4305, -10145, -6155, 4788, -11159, -7499, 
-8344, -9058, -5745, -8195, -7336, -5458, -8350, -1566, -3639, 2945, -7031, -1810, 4347, -10119, -6139, 4841, -11125, -7485, 
-8323, -10177, -6027, -8145, -8459, -5737, -8348, -3374, -4111, 2936, -7029, -1801, 4254, -10195, -6097, 4497, -11193, -7515, 
-8295, -10154, -6000, -8133, -8438, -5720, -8328, -3369, -4099, 2911, -6998, -1802, 4238, -10134, -6094, 4486, -11117, -7516, 
-8305, -8938, -5679, -8137, -7239, -5401, -8284, -1506, -3557, 2854, -6910, -1825, 4191, -9998, -6089, 4434, -10966, -7502, 
-8229, -8876, -5626, -8096, -7179, -5385, -8247, -1487, -3525, 2809, -6836, -1848, 4189, -9860, -6100, 4428, -10815, -7508, 
-8226, -8848, -5615, -8083, -7157, -5375, -8226, -1478, -3525, 2799, -6806, -1861, 4199, -9801, -6108, 4430, -10751, -7515, 
-8145, -9937, -5897, -8022, -8245, -5682, -8261, -3313, -3979, 2790, -6779, -1879, 4209, -9747, -6122, 4434, -10697, -7526, 
-8233, -9054, -5615, -8065, -8541, -5761, -8316, -3576, -4028, 2830, -6945, -1905, 4272, -9929, -6181, 4495, -10887, -7596, 
-8236, -9144, -5635, -8119, -8693, -5845, -8190, -3749, -3984, 2846, -6997, -1920, 4290, -9987, -6207, 4515, -10947, -7625, 
-8239, -9160, -5638, -8118, -8670, -5831, -8216, -3728, -3999, 2847, -7013, -1932, 4235, -9989, -6236, 4459, -10945, -7653, 
-8231, -9177, -5644, -8108, -8656, -5824, -8245, -3714, -4016, 2824, -7016, -1922, 4195, -9991, -6224, 4424, -10937, -7644, 
-8236, -9193, -5658, -8115, -8662, -5834, -8252, -3720, -4028, 2816, -7023, -1922, 4152, -10012, -6226, 4371, -10957, -7648, 
-8243, -9209, -5675, -8117, -8663, -5847, -8268, -3718, -4048, 2805, -7033, -1933, 4118, -10027, -6241, 4326, -10971, -7666, 
-8247, -9224, -5695, -8121, -8670, -5865, -8275, -3722, -4068, 2801, -7038, -1948, 4093, -10031, -6267, 4298, -10974, -7694, 
-8260, -9228, -5718, -8172, -7396, -5504, -8294, -1782, -3512, 2785, -7032, -1976, 4072, -10015, -6303, 4265, -10958, -7730, 
-8255, -9200, -5726, -8162, -7362, -5510, -8282, -1767, -3532, 2751, -6993, -2004, 4053, -9947, -6321, 4231, -10890, -7743, 
-8264, -9210, -5748, -8171, -7369, -5527, -8291, -1765, -3540, 2751, -6988, -2027, 4051, -9936, -6352, 4230, -10876, -7776, 
-8240, -9141, -5769, -8137, -7272, -5546, -8258, -1619, -3547, 2864, -6880, -1998, 4179, -9836, -6367, 4362, -10783, -7802, 
-8185, -9030, -5823, -8064, -8513, -6075, -8136, -3627, -4024, 2893, -6782, -1985, 4163, -9734, -6365, 4346, -10677, -7800, 
-8172, -9002, -5849, -8049, -8493, -6099, -8128, -3606, -4053, 2909, -6766, -1982, 4118, -9726, -6375, 4323, -10659, -7814, 
-8163, -8987, -5877, -8045, -8479, -6122, -8118, -3590, -4082, 2913, -6757, -1987, 4109, -9714, -6385, 4311, -10651, -7821, 
-8150, -8960, -5916, -8038, -8447, -6151, -8098, -3557, -4119, 2922, -6730, -1991, 4107, -9684, -6393, 4309, -10617, -7832, 
-8140, -8949, -5969, -8020, -8392, -6213, -8139, -3556, -4073, 2906, -6729, -2025, 4043, -9697, -6414, 4235, -10641, -7842, 
-8190, -9164, -6121, -8076, -8615, -6357, -8181, -3696, -4216, 3008, -6921, -2096, 4175, -9925, -6552, 4350, -10902, -7990, 
-8178, -9165, -6138, -8070, -8620, -6367, -8160, -3707, -4246, 3000, -6929, -2115, 4163, -9926, -6559, 4333, -10905, -7992, 
-8125, -9054, -6097, -8028, -8525, -6319, -8109, -3659, -4233, 2936, -6841, -2109, 4095, -9799, -6509, 4262, -10766, -7928, 
-8101, -8995, -6059, -8032, -7119, -5783, -8149, -1498, -3639, 2896, -6793, -2097, 4049, -9732, -6471, 4217, -10694, -7880, 
-8091, -8979, -6037, -8003, -8432, -6259, -8083, -3618, -4134, 2905, -6773, -2079, 4057, -9711, -6450, 4243, -10671, -7858, 
-8067, -8943, -6014, -7978, -8400, -6232, -8055, -3595, -4127, 2906, -6731, -2065, 4057, -9662, -6421, 4242, -10620, -7823, 
-8034, -8870, -5976, -7962, -8361, -6178, -7988, -3558, -4165, 2882, -6665, -2053, 4019, -9582, -6380, 4203, -10535, -7773, 
-8030, -8856, -5964, -7957, -8344, -6163, -7985, -3545, -4155, 2883, -6648, -2045, 4014, -9565, -6366, 4210, -10513, -7759, 
-8056, -8939, -5990, -7983, -8422, -6184, -8011, -3604, -4181, 2902, -6718, -2061, 4032, -9648, -6394, 4228, -10599, -7791, 
-8048, -8950, -6007, -7975, -8430, -6199, -8002, -3616, -4204, 2902, -6730, -2087, 4031, -9655, -6414, 4224, -10606, -7809, 
-8239, -10877, -6363, -8147, -10340, -6579, -8232, -5055, -4405, 3805, -8097, -1903, 4828, -11642, -6443, 5037, -12686, -7973, 
-8445, -11055, -6463, -8359, -10485, -6672, -8415, -5114, -4467, 3806, -8197, -1921, 4826, -11827, -6515, 5050, -12883, -8071, 
-7939, -9175, -5926, -7864, -8658, -6111, -7904, -3867, -4143, 2960, -6954, -2022, 4103, -9858, -6324, 4295, -10802, -7712, 
-7967, -9181, -5938, -7890, -8673, -6123, -7939, -3871, -4156, 2953, -6950, -2024, 4104, -9857, -6333, 4296, -10803, -7723, 
-7982, -9162, -5948, -7907, -8651, -6132, -7954, -3852, -4166, 2935, -6928, -2037, 4096, -9831, -6343, 4284, -10777, -7732, 
-8030, -9183, -5982, -7954, -8673, -6163, -8000, -3852, -4195, 2934, -6936, -2053, 4111, -9844, -6376, 4294, -10796, -7771, 
-8072, -9214, -6005, -7997, -8699, -6182, -8046, -3862, -4205, 2934, -6957, -2064, 4117, -9876, -6403, 4298, -10832, -7803, 
-8059, -9134, -5992, -7981, -8591, -6202, -8043, -3808, -4101, 2931, -6878, -2063, 4109, -9792, -6395, 4287, -10747, -7793, 
-8077, -9056, -5947, -7997, -8505, -6155, -8056, -3705, -4052, 2953, -6790, -2007, 4131, -9715, -6352, 4307, -10673, -7755, 
-8100, -9034, -5948, -8013, -8477, -6153, -8073, -3658, -4051, 2969, -6759, -1995, 4152, -9692, -6355, 4327, -10654, -7762, 
-8138, -9071, -5977, -8051, -8501, -6176, -8107, -3672, -4083, 2944, -6792, -2021, 4136, -9728, -6385, 4308, -10691, -7794, 
-8816, -11138, -6613, -8713, -10498, -6836, -8776, -5084, -4503, 3645, -8192, -2005, 4728, -11862, -6664, 4912, -12943, -8242, 
-8112, -8903, -5905, -8033, -7030, -5624, -8047, -1461, -3620, 2883, -6641, -1982, 4100, -9549, -6305, 4261, -10506, -7702, 
-8120, -8908, -5909, -8037, -7034, -5630, -8050, -1425, -3618, 2883, -6647, -1979, 4118, -9554, -6300, 4295, -10511, -7696, 
-8120, -8910, -5909, -8032, -8379, -6096, -8018, -3540, -4138, 2888, -6646, -1971, 4142, -9553, -6290, 4327, -10510, -7686, 
-8129, -8884, -5891, -8031, -7006, -5619, -8094, -1415, -3625, 2869, -6623, -1956, 4139, -9527, -6264, 4322, -10485, -7657, 
-8138, -8877, -5881, -8033, -6996, -5611, -8103, -1415, -3618, 2859, -6617, -1944, 4145, -9520, -6244, 4324, -10479, -7636, 
-8151, -8888, -5877, -8029, -8324, -6044, -8069, -3466, -4155, 2856, -6626, -1934, 4162, -9528, -6234, 4344, -10489, -7626, 
-8144, -8890, -5863, -8014, -8327, -6042, -8068, -3474, -4139, 2859, -6627, -1915, 4179, -9529, -6212, 4360, -10492, -7603, 
-8123, -8856, -5855, -8015, -8326, -6040, -8072, -3473, -4127, 2863, -6630, -1901, 4183, -9537, -6199, 4364, -10501, -7590, 
-8134, -8863, -5852, -8018, -8324, -6042, -8078, -3472, -4120, 2856, -6634, -1894, 4179, -9541, -6192, 4360, -10507, -7584, 
-8145, -8875, -5845, -8038, -7000, -5597, -8126, -1390, -3678, 2853, -6648, -1895, 4168, -9564, -6190, 4350, -10529, -7582, 
-8149, -8885, -5839, -8037, -7002, -5592, -8129, -1396, -3664, 2854, -6654, -1894, 4163, -9582, -6182, 4346, -10546, -7574, 
-8160, -8904, -5842, -8043, -7011, -5592, -8123, -1399, -3654, 2861, -6671, -1895, 4164, -9608, -6184, 4345, -10575, -7577, 
-8195, -8993, -5869, -8057, -8426, -6042, -8112, -3521, -4179, 2887, -6746, -1900, 4194, -9705, -6207, 4378, -10676, -7607, 
-8230, -9114, -5912, -8096, -8544, -6089, -8130, -3606, -4212, 2929, -6848, -1912, 4249, -9830, -6245, 4432, -10808, -7654, 
-8238, -9191, -5941, -8102, -8616, -6123, -8135, -3666, -4228, 2961, -6916, -1928, 4290, -9910, -6271, 4471, -10894, -7684, 
-8224, -9251, -5957, -8084, -8685, -6143, -8129, -3733, -4236, 2990, -6971, -1937, 4330, -9971, -6280, 4510, -10958, -7693, 
-8250, -9327, -5981, -8113, -8749, -6171, -8152, -3787, -4247, 3001, -7034, -1946, 4355, -10046, -6296, 4532, -11039, -7711, 
-8243, -9346, -5990, -8117, -8770, -6178, -8149, -3803, -4256, 3018, -7047, -1949, 4382, -10054, -6303, 4558, -11051, -7717, 
-9031, -11674, -6669, -8898, -9459, -6377, -9074, -2821, -4236, 3926, -8637, -1859, 5236, -12496, -6610, 5434, -13640, -8233, 
-8084, -8874, -5822, -7952, -8286, -5969, -8042, -3438, -4184, 2852, -6632, -1883, 4191, -9549, -6108, 4360, -10516, -7480, 
-8062, -8884, -5820, -7931, -8310, -5978, -8024, -3460, -4177, 2882, -6635, -1872, 4237, -9552, -6100, 4404, -10520, -7475, 
-8106, -9069, -5875, -7983, -8503, -6038, -8068, -3627, -4217, 2901, -6803, -1893, 4283, -9729, -6147, 4449, -10702, -7530, 
-8116, -9110, -5878, -7997, -8542, -6041, -8073, -3673, -4213, 2883, -6843, -1895, 4272, -9763, -6144, 4439, -10734, -7527, 
-8066, -9100, -5872, -7948, -8555, -6038, -8038, -3698, -4213, 2908, -6835, -1895, 4302, -9754, -6129, 4468, -10723, -7508, 
-8078, -9122, -5878, -7959, -8574, -6043, -8047, -3716, -4214, 2901, -6852, -1895, 4298, -9775, -6126, 4468, -10743, -7507, 
-8054, -9032, -5838, -7936, -8485, -6002, -8017, -3644, -4173, 2893, -6769, -1862, 4287, -9683, -6079, 4458, -10648, -7456, 
-8023, -8903, -5781, -7909, -8357, -5942, -7979, -3547, -4124, 2856, -6654, -1836, 4244, -9554, -6023, 4409, -10512, -7391, 
-8011, -8854, -5759, -7901, -8315, -5919, -7966, -3514, -4104, 2837, -6608, -1829, 4219, -9500, -6010, 4389, -10455, -7374, 
-7983, -8764, -5727, -7878, -8220, -5890, -7938, -3444, -4079, 2805, -6527, -1832, 4180, -9407, -5990, 4346, -10357, -7347, 
-7984, -8738, -5717, -7880, -8184, -5877, -7933, -3420, -4072, 2776, -6507, -1836, 4146, -9381, -5984, 4309, -10329, -7337, 
-7996, -8737, -5712, -7902, -8188, -5886, -7908, -3437, -4045, 2764, -6508, -1846, 4127, -9389, -5987, 4288, -10337, -7340, 
-8035, -8787, -5727, -7954, -8243, -5909, -7899, -3481, -4043, 2759, -6542, -1876, 4099, -9414, -6057, 4250, -10356, -7421, 
-8063, -8818, -5733, -7971, -8250, -5900, -7942, -3478, -4039, 2744, -6551, -1923, 4100, -9405, -6123, 4256, -10346, -7490, 
-8076, -8832, -5737, -7973, -6975, -5480, -7994, -1399, -3561, 2752, -6558, -1927, 4156, -9405, -6123, 4319, -10346, -7491, 
-8167, -9075, -5832, -8057, -7198, -5568, -8138, -1606, -3633, 2804, -6788, -1931, 4264, -9655, -6162, 4450, -10604, -7542, 
-9042, -11585, -6568, -8911, -9381, -6262, -9004, -2825, -3993, 3851, -8642, -1872, 5365, -12308, -6673, 5581, -13423, -8291, 
-8163, -8992, -5770, -8051, -7093, -5510, -8140, -1452, -3556, 2918, -6699, -1822, 4369, -9621, -6087, 4555, -10581, -7480, 
-8164, -8993, -5772, -8052, -7092, -5511, -8143, -1452, -3557, 2918, -6703, -1819, 4359, -9636, -6081, 4550, -10592, -7476, 
-8156, -8966, -5761, -8041, -7067, -5501, -8135, -1445, -3553, 2903, -6683, -1817, 4336, -9613, -6068, 4527, -10570, -7457, 
-8155, -8964, -5761, -8039, -7067, -5502, -8135, -1446, -3556, 2903, -6683, -1815, 4340, -9606, -6067, 4534, -10564, -7455, 
-8146, -8933, -5753, -8033, -7041, -5496, -8127, -1441, -3557, 2877, -6659, -1818, 4317, -9570, -6056, 4507, -10525, -7439, 
-8133, -8898, -5743, -8025, -7013, -5489, -8117, -1428, -3557, 2858, -6631, -1819, 4295, -9533, -6043, 4491, -10483, -7422, 
-8111, -8843, -5722, -8008, -6966, -5472, -8101, -1411, -3549, 2825, -6590, -1815, 4250, -9476, -6021, 4450, -10421, -7394, 
-8107, -8839, -5725, -8002, -6957, -5477, -8103, -1413, -3554, 2837, -6584, -1809, 4271, -9469, -6019, 4469, -10416, -7392, 
-8112, -8847, -5728, -8005, -6964, -5480, -8108, -1417, -3555, 2840, -6592, -1807, 4279, -9478, -6017, 4479, -10426, -7390, 
-8183, -9061, -5808, -8074, -7161, -5558, -8180, -1567, -3617, 2867, -6787, -1851, 4322, -9698, -6097, 4522, -10655, -7481, 
-8402, -9654, -5982, -8289, -7671, -5725, -8416, -1870, -3703, 3132, -7281, -1850, 4649, -10320, -6283, 4856, -11320, -7728, 
-8458, -9777, -6016, -8344, -7777, -5758, -8470, -1920, -3719, 3178, -7383, -1843, 4713, -10447, -6316, 4927, -11455, -7773, 
-8482, -9842, -6037, -8370, -7833, -5779, -8509, -1958, -3742, 3204, -7438, -1843, 4755, -10513, -6334, 4972, -11523, -7799, 
-8486, -9891, -6051, -8373, -7875, -5794, -8632, -2165, -3817, 3247, -7478, -1837, 4807, -10566, -6346, 5025, -11579, -7817, 
-8489, -9888, -6045, -8377, -7874, -5788, -8557, -2073, -3798, 3235, -7477, -1833, 4789, -10562, -6339, 5008, -11575, -7809, 
-8521, -9968, -6057, -8413, -9382, -6264, -8395, -4193, -4268, 3258, -7548, -1830, 4814, -10648, -6356, 5032, -11666, -7832, 
-8526, -9981, -6059, -8416, -9387, -6266, -8400, -4196, -4267, 3263, -7560, -1829, 4817, -10663, -6358, 5035, -11682, -7834, 
-8289, -9341, -5872, -8165, -8739, -6053, -8217, -3763, -4165, 2997, -7023, -1823, 4483, -9995, -6157, 4689, -10971, -7570, 
-8281, -9317, -5868, -8168, -8734, -6052, -8171, -3776, -4163, 2973, -7005, -1830, 4457, -9967, -6149, 4660, -10940, -7557, 
-8215, -9131, -5803, -8103, -7215, -5558, -8199, -1533, -3655, 2929, -6841, -1806, 4396, -9775, -6082, 4596, -10740, -7475, 
-8219, -9136, -5803, -8106, -7217, -5556, -8196, -1526, -3651, 2932, -6843, -1802, 4401, -9778, -6080, 4602, -10742, -7474, 
-9093, -11697, -6569, -8957, -9460, -6279, -9064, -2833, -4059, 3919, -8714, -1785, 5413, -12465, -6579, 5645, -13588, -8201, 
-8139, -8969, -5795, -8024, -7082, -5548, -8111, -1483, -3674, 2831, -6712, -1860, 4271, -9599, -6064, 4462, -10546, -7435, 
-8149, -9072, -5834, -8031, -7169, -5586, -8288, -1740, -3771, 2915, -6794, -1866, 4369, -9707, -6106, 4559, -10664, -7489, 
-8183, -9142, -5829, -8064, -7238, -5578, -8282, -1742, -3741, 2903, -6858, -1855, 4359, -9776, -6103, 4540, -10734, -7489, 
-8191, -9159, -5822, -8071, -7253, -5570, -8259, -1728, -3715, 2894, -6874, -1851, 4341, -9792, -6100, 4521, -10752, -7485, 
-8103, -8930, -5745, -8007, -7075, -5501, -8119, -1481, -3630, 2830, -6701, -1841, 4252, -9593, -6035, 4429, -10541, -7402, 
-8085, -8855, -5714, -7985, -7008, -5468, -8126, -1446, -3567, 2795, -6634, -1835, 4211, -9515, -6003, 4387, -10459, -7363, 
-8073, -8813, -5699, -7970, -6968, -5451, -8108, -1426, -3558, 2780, -6596, -1837, 4187, -9473, -5991, 4363, -10414, -7347, 
-8077, -8838, -5704, -7970, -6984, -5454, -8210, -1653, -3620, 2821, -6608, -1823, 4240, -9497, -5993, 4415, -10443, -7355, 
-8336, -9571, -5925, -8224, -8996, -6109, -8218, -3960, -4172, 3114, -7226, -1849, 4600, -10261, -6231, 4784, -11256, -7661, 
-8401, -9740, -5974, -8282, -9157, -6158, -8274, -4072, -4202, 3167, -7369, -1859, 4666, -10436, -6283, 4849, -11440, -7727, 
-8246, -9276, -5824, -8139, -8721, -6002, -8088, -3767, -4117, 3016, -6966, -1822, 4474, -9951, -6129, 4650, -10928, -7534, 
-8188, -9102, -5759, -8080, -8543, -5934, -8028, -3645, -4068, 2952, -6817, -1807, 4387, -9770, -6065, 4558, -10736, -7456, 
-8177, -9074, -5745, -8055, -8497, -5910, -8049, -3598, -4066, 2949, -6790, -1796, 4387, -9738, -6048, 4560, -10700, -7438, 
-8195, -9135, -5774, -8068, -7228, -5520, -8133, -1535, -3646, 2940, -6848, -1819, 4385, -9799, -6073, 4562, -10761, -7465, 
-8208, -9197, -5809, -8080, -7286, -5559, -8158, -1629, -3687, 2898, -6918, -1878, 4341, -9870, -6113, 4521, -10825, -7502, 
-8217, -9236, -5824, -8086, -7319, -5575, -8201, -1717, -3736, 2903, -6956, -1885, 4347, -9911, -6126, 4535, -10863, -7519, 
-8216, -9217, -5808, -8083, -7295, -5559, -8195, -1686, -3713, 2917, -6936, -1859, 4361, -9891, -6108, 4544, -10845, -7503, 
-8211, -9207, -5807, -8076, -7285, -5558, -8190, -1683, -3712, 2912, -6930, -1858, 4352, -9881, -6105, 4536, -10834, -7497, 
-9036, -11596, -6484, -8879, -9367, -6198, -9011, -2867, -4051, 3875, -8693, -1801, 5352, -12398, -6563, 5566, -13504, -8176, 
-9022, -11570, -6476, -8869, -9345, -6189, -9004, -2842, -4047, 3862, -8680, -1799, 5330, -12372, -6561, 5547, -13476, -8170, 
-8278, -9449, -5847, -8140, -7503, -5595, -8432, -2036, -3794, 2989, -7144, -1834, 4434, -10132, -6144, 4621, -11100, -7552, 
-8240, -9351, -5816, -8101, -8749, -5965, -8107, -3807, -4168, 2940, -7065, -1837, 4374, -10034, -6112, 4561, -10996, -7509, 
-8221, -9298, -5800, -8085, -8698, -5946, -8089, -3780, -4152, 2911, -7022, -1836, 4332, -9977, -6095, 4518, -10936, -7485, 
-8203, -9245, -5783, -8070, -8645, -5931, -8069, -3755, -4135, 2875, -6981, -1840, 4278, -9925, -6077, 4467, -10879, -7460, 
-8182, -9180, -5752, -8055, -8576, -5901, -8056, -3720, -4102, 2828, -6930, -1836, 4222, -9860, -6046, 4412, -10808, -7420, 
-8171, -9140, -5741, -8052, -7247, -5480, -8193, -1647, -3600, 2799, -6899, -1844, 4184, -9826, -6031, 4376, -10770, -7398, 
-8145, -9061, -5718, -8027, -8426, -5824, -8072, -3604, -4099, 2756, -6834, -1847, 4136, -9749, -6001, 4329, -10686, -7360, 
