@Right_hand_swipe_left
-1,08257513828922
-0,396357512733967
-0,695676675329659
-0,648176769245029
-0,0451817591934575
0,941644803736545
-0,433273643308169
0,100687207751953
1,39954454517579
-0,758103032645378
0,118265313413508
1,60241047832025
-0,844569197163756
0,133370789070189
~
-0,484134886193251
-1,22499282862057
-0,502304263657285
-0,537049031477247
-1,08060874362963
-0,395117958340236
-0,695791467329237
-0,647456488656806
-0,0440953157481294
0,96461158309251
-0,405099375730942
0,0910081931279181
1,43383434150251
-0,712740662161793
0,0990585232494227
1,64626625076273
-0,771854557193365
0,108511614139901
~
-0,484369008444216
-1,22186851725836
-0,500438033884081
-0,537134139317796
-1,07787407430851
-0,393405117282018
-0,695429621585048
-0,645890655812454
-0,0429102000267548
0,983818823989613
-0,381906327116124
0,0751162477867761
1,65330248106897
-0,65414315523514
0,0677634407709519
1,81047989202311
-0,627936700373608
0,0344156550183246
~
-0,485334752235954
-1,21869017432301
-0,498508103746601
-0,537690498452054
-1,0749496967482
-0,391621346685725
-0,694757647642195
-0,643728085107451
-0,0416263133721272
1,01615436076591
-0,358020906362559
0,0532315416065729
1,73613027501164
-0,589120050786557
-0,0205306478154699
1,89256245017915
-0,556322273807724
0,00881306013154176
~
-0,485589092504637
-1,21471090906141
-0,496199948452363
-0,537558631074341
-1,07139895634473
-0,389166885163159
-0,693467336070827
-0,641463098194663
-0,0387896504378808
1,08686222402329
-0,289503735812068
-0,0130170279581751
1,68720875347666
-0,485880827844479
-0,0918127800432419
1,89463922085269
-0,555569446162172
-0,108856311505148
~
-0,484760941237073
-1,21212121507664
-0,4945608238988
-0,536624626950629
-1,06917473920936
-0,387391675137859
-0,692215684091296
-0,640335133258602
-0,0366435677794874
1,07617416493679
-0,310847509425886
0,00685145186321808
1,77403705558655
-0,484320764971607
-0,144174764834949
1,98342171203437
-0,527377402984788
-0,192980301727738
~
-0,484149653362422
-1,2101238292419
-0,491730311260959
-0,535793075291749
-1,06744040052233
-0,384431919613824
-0,690723341079729
-0,639390292527968
-0,0333263483756805
1,09524264172441
-0,29485377332492
-0,0253616906950834
1,7644112515839
-0,428483826756473
-0,218208886681361
1,9705315111114
-0,454058691058277
-0,287873273067493
~
-0,482480699979264
-1,20850957985663
-0,487601086963922
-0,534163871390326
-1,06595752886142
-0,380232549361457
-0,689213474679914
-0,638301375875815
-0,0289249855693442
1,10567301131576
-0,281012071562875
-0,0578654669529248
1,74554068895499
-0,370906896732018
-0,296213532120991
1,94670592446822
-0,39162123810981
-0,380309137868602
~
-0,482076480949737
-1,20894991890328
-0,482139427561433
-0,532985705436576
-1,0658303877514
-0,375108366778531
-0,685713378897095
-0,636471883360657
-0,0248100941598766
1,15076245625639
-0,269442681907392
-0,113364821439724
1,72301569201419
-0,315712427158434
-0,372510522038562
1,89395562157602
-0,32461259264871
-0,475576057615678
~
-0,481407661305121
-1,20902162614529
-0,478046162063839
-0,531981166327521
-1,06553387251603
-0,371100300393243
-0,683701592266633
-0,635070433372051
-0,0210365459689245
1,15595222272593
-0,255427205796542
-0,151853405045591
1,68965432987103
-0,273425197008056
-0,450155844426038
1,86892353461683
-0,278898909370828
-0,576136613477564
~
-0,480830734810719
-1,20929134426147
-0,47597550653603
-0,530893119160778
-1,06577210056642
-0,36888297795519
-0,68108036131958
-0,635214280372634
-0,0183859609651545
1,15255764215135
-0,240411474472273
-0,194848128942683
1,64430893978751
-0,233359774266107
-0,522568981194851
1,81336332949043
-0,232952369629247
-0,662036812112236
~
-0,479853971129754
-1,20994927043513
-0,472620328446176
-0,529297758281365
-1,06595316512276
-0,365605531177955
-0,677629208916979
-0,6339650275472
-0,0153176910028114
1,12547134841913
-0,22434093286962
-0,228806493281212
1,60559222647983
-0,204594880988632
-0,601225792876603
1,76066360384593
-0,196518491068996
-0,756190955932129
~
-0,477776060513484
-1,2097665412327
-0,470686796572881
-0,526956842064951
-1,06552065300709
-0,363722647451483
-0,674499275942986
-0,632782988330262
-0,013572699397703
1,11079562531267
-0,212674572331761
-0,268663072642727
1,55368337073814
-0,185894722770067
-0,674711985089476
1,72569083618435
-0,158369900465664
-0,888076033062808
~
-0,470011434923174
-1,20637995992147
-0,470484515937742
-0,520261960991504
-1,06266512695468
-0,363047085316443
-0,671013628490758
-0,631520895937114
-0,0114537753375993
1,07639307095013
-0,195873823031739
-0,298251952230966
1,4424748218536
-0,181827254776152
-0,749769116219219
1,65997448800809
-0,127904680659112
-1,00383505166562
~
-0,468484579388515
-1,2066219060439
-0,467670329297857
-0,518084666632659
-1,06231913636416
-0,360317751963847
-0,666884838957063
-0,629410737916904
-0,00894169692045196
1,0396323856054
-0,177866308845658
-0,324754456954682
1,40877216184369
-0,177356236043627
-0,774795847660466
1,5657715868207
-0,12073685860171
-1,08013141729447
~
-0,46757662606862
-1,20910949603247
-0,464283278920052
-0,516837325692664
-1,06440507648361
-0,356631792400639
-0,664619424564797
-0,630291907437286
-0,00429561565449627
1,0219241149164
-0,16692497037403
-0,368873696694212
1,35134851963328
-0,171607166349359
-0,852183590779094
1,45880745519442
-0,132291065158193
-1,12063134510328
~
-0,465998654716781
-1,21227797001767
-0,460644859901074
-0,51490435726649
-1,06707363936741
-0,352930613523004
-0,661621464915618
-0,631460467890495
-0,000352768860472986
0,987598181217929
-0,171043830591903
-0,407030456050135
1,28527765109308
-0,180843982919821
-0,912907285383214
1,26316012069825
-0,156282338805554
-1,01068601672558
~
-0,463554252904939
-1,21517237045469
-0,458844696371119
-0,512590466672626
-1,06980775593656
-0,350460075770868
-0,659699107975684
-0,633714092438616
0,00421548163212283
0,958369411686979
-0,192891156225466
-0,478448882649193
1,23442912655692
-0,192662124419722
-0,999228856885198
1,19849904180515
-0,162469988621977
-1,00942293291818
~
-0,461835635112479
-1,21831680116296
-0,45885960367809
-0,510655320344875
-1,07282381147974
-0,349735935051889
-0,65711428578083
-0,63634457164637
0,00723281340105576
0,904582558793262
-0,160266463714977
-0,467828682223941
1,0769488007585
-0,218345597890959
-1,03226541002474
1,10051939439797
-0,179632102261499
-1,02907630001767
~
-0,45994994884403
-1,22269977052137
-0,459897381859514
-0,508989668315475
-1,07735144682713
-0,349527460329195
-0,656108736136129
-0,641306475744401
0,0112894223911284
0,893919146869941
-0,138304393065932
-0,495513382363849
1,05308332428783
-0,192808089335511
-1,06661595951023
0,999871675124094
-0,197282556631918
-0,984656035757188
~
-0,456962058443115
-1,22621931449114
-0,460407722552001
-0,506497680133617
-1,08122823066733
-0,348951688017323
-0,655104636049334
-0,646255070040111
0,0152056855635895
0,867679701436507
-0,166234627607445
-0,518024027569066
0,984609054203512
-0,12224168370363
-1,10232181337126
0,944591407508596
-0,19374488888725
-0,96841490414609
~
-0,453592185437755
-1,22884386264265
-0,461967209541383
-0,503910846780069
-1,08427545071575
-0,349333468111093
-0,654866739664052
-0,650570397220978
0,0184553557837698
0,858473346034675
-0,192531266990808
-0,522012556484267
0,854323060185786
-0,216857733289004
-1,1215103008294
0,852939646759984
-0,22496654019791
-1,31138040983842
~
-0,450030390248733
-1,23218811221017
-0,463327863796154
-0,501053021307202
-1,08770039852475
-0,349961347382583
-0,654121005915769
-0,654237531767996
0,0201205990793796
0,852373396943659
-0,204714429853723
-0,527828840343036
0,850426236295128
-0,211030815650203
-1,12960132575364
0,849777197984478
-0,213136292821223
-1,32019796086131
~
-0,451967254425371
-1,23894452018772
-0,461331665105369
-0,501784433731686
-1,09278988857271
-0,347809362249503
-0,651236063604288
-0,654325993727695
0,0229106206630301
0,822985879817087
-0,232262400855489
-0,546816931097928
0,832376554759457
-0,193653820227499
-1,1505494957622
0,835506795065856
-0,180784308677111
-1,34174247529467
~
-0,444396842025502
-1,25221769654462
-0,464145238297949
-0,497659002777019
-1,10621881240343
-0,349181112957256
-0,657445392262006
-0,668222159979833
0,0261315162746133
0,824155417814632
-0,232332768198303
-0,556609775787395
0,733662929327989
-0,305581064623837
-1,16695428048438
0,703498766499107
-0,329997178893942
-1,3602624880062
~
-0,426578157714174
-1,27941611824091
-0,489610498951877
-0,486049191929402
-1,13710706156998
-0,369514567726371
-0,664462200749848
-0,710179985382437
0,0215358948669002
0,769441959371885
-0,277380012155269
-0,585842918769616
0,708676371415017
-0,349819148756989
-1,19536770328338
0,719361893375589
-0,327560471157802
-1,08969965443272
~
-0,264513120804438
-1,37607021895347
-0,16585127179185
-0,362802303100576
-1,208765728513
-0,127768950448136
-0,657669755063218
-0,706852067340067
0,0175969599716146
0,75330386350726
-0,300839920511829
-0,595050937027359
0,676222048007571
-0,367727325080699
-1,21055078393024
0,668849993871137
-0,393471004685297
-1,11377395903888
~
-0,302949071904966
-1,41600873608363
-0,114770184618793
-0,393441945444653
-1,23947423428349
-0,0892803379625866
-0,664920566063715
-0,709870536828658
0,0186646166983372
0,717496219598228
-0,328165355045789
-0,606894270066533
0,627146522628229
-0,43144199491991
-1,22249206231301
0,615830364146708
-0,439044613154045
-1,11834325530663
~
-0,453471256177741
-1,33461402950094
-0,475633900398755
-0,507449393668508
-1,17875661179249
-0,359992441130827
-0,669383902868195
-0,711184068484962
0,0186314356702993
0,703515237172294
-0,352584114805513
-0,602924819148081
0,582932314290526
-0,482723268168156
-1,21231509024289
0,51519136902151
-0,510001938707748
-1,17834249767043
~
----
@Right_hand_swipe_left
-0,484351064605965
-1,23641034412849
-0,502738659326267
-0,536438801188529
-1,09092610232898
-0,391606570622191
-0,692701919483634
-0,654473376930446
-0,0282573867550866
0,925627182452767
-0,530927330892305
0,166661003304986
1,33433803934032
-0,922376328703674
0,21276956961968
1,48317511595722
-0,997273712768049
0,204196803928182
~
-0,484464918993336
-1,2376815299746
-0,50286673826401
-0,536487565353447
-1,09193510024493
-0,391971661727923
-0,692555595905705
-0,654695719583992
-0,0293279123258769
0,899902651783793
-0,513305457455719
0,16157509794495
1,31399190541964
-0,899093799831243
0,208507148598091
1,46325204629881
-0,973183591331288
0,199610588933394
~
-0,484457464807484
-1,23763325468537
-0,5029403772676
-0,536593189342478
-1,09195692035612
-0,391990579260248
-0,693000271473252
-0,654927642945728
-0,0291819187116495
0,919102512737843
-0,518840092412211
0,160768297919273
1,32315593294557
-0,914270833666163
0,212180827370182
1,47299900889829
-0,98695276288447
0,201571282893532
~
-0,484228906251065
-1,23802609608056
-0,502470610187126
-0,536340762440957
-1,09211231334777
-0,391835658248291
-0,692676239541712
-0,654371148087255
-0,0299729016673544
0,898584784348778
-0,506564324580712
0,157225927039512
1,31307592211233
-0,892062101344002
0,203474076627045
1,46314678433321
-0,964266477903394
0,192969785824079
~
-0,542840664545126
-1,26283583632158
-0,492277975314469
-0,580119701203599
-1,11054292404583
-0,384389008419004
-0,691956719740253
-0,653664370096134
-0,0307740827766802
0,887519508089011
-0,49207899312771
0,151761104407084
1,30736837889775
-0,872566217921609
0,192253847969261
1,462824066684
-0,931871573398885
0,180304264147385
~
-0,916619924331492
-1,2770058887539
-0,268953812600658
-0,722947981132752
-1,16741194938813
-0,305565293825684
-0,691168151069933
-0,652711893510755
-0,0314320491353025
0,883545190557734
-0,484700809794116
0,147147517638272
1,3068521925546
-0,861199706280572
0,185206410815968
1,46762219591913
-0,899134052583805
0,162855957913495
~
-0,489261637499626
-1,23760954094949
-0,502215476612318
-0,539741561678838
-1,09133519889164
-0,391910797822303
-0,691181242917353
-0,652512081418965
-0,0310944726999438
0,912330543510576
-0,469512393252527
0,133973611221263
1,32332660129585
-0,858796150110739
0,171480751719769
1,48739112525747
-0,839202627930241
0,150191257031141
~
-0,488930226369192
-1,23600655625136
-0,501960156551994
-0,539780214682869
-1,09015648899251
-0,391383871894862
-0,692330270889481
-0,652606287215981
-0,0297629841948549
0,92975474063526
-0,445991321284013
0,116168857025973
1,34754493986356
-0,828590698325164
0,148205997007355
1,51111823566438
-0,802124774566302
0,131270755505312
~
-0,48883238683573
-1,23590641624893
-0,500705216888393
-0,539674286123181
-1,09002805270945
-0,390307613797647
-0,692199983985534
-0,652392779637324
-0,0292358276807584
0,937606410452068
-0,428516341599796
0,10102514084961
1,38166058586034
-0,782422761829682
0,116355262565523
1,5296786747387
-0,900391553368505
0,131424840449935
~
-0,487297094342275
-1,23440282568796
-0,498764488971816
-0,538441475472425
-1,08868048499264
-0,388608341913949
-0,69187452772079
-0,651513462906682
-0,0282890449838732
0,966728683692492
-0,412718875465335
0,0856731955534464
1,42533925102442
-0,749034035835778
0,0766614307336572
1,57820940975437
-0,861139074102245
0,0836079159019999
~
-0,487540462283877
-1,23383727636308
-0,497268343444747
-0,538634512359763
-1,08823467803644
-0,387023283357336
-0,691916753704763
-0,651426700821833
-0,0264446219836362
0,990944123680158
-0,391959223723227
0,0669225904289531
1,45580740415025
-0,719948036150709
0,0399456609276293
1,61076183097361
-0,829277640293203
0,0409009351514288
~
-0,487133659167812
-1,23268580863841
-0,494479576800142
-0,538262330014361
-1,08719971234573
-0,384423449293787
-0,691648342554006
-0,650741423467699
-0,0244417056852507
1,00945530456865
-0,380063906086791
0,0452856802616352
1,53204122263525
-0,597220485358927
-0,0372633333815982
1,70623652865746
-0,669606026954055
-0,0548416414955377
~
-0,486844588021859
-1,22893588118309
-0,490839299348024
-0,537814524462133
-1,08388835183445
-0,380945529309597
-0,69072442458294
-0,648745672988557
-0,0215246814385956
1,01583606651184
-0,356910795762984
0,0199799920798222
1,53358612085735
-0,58280000408697
-0,0580222805389438
1,70616947230585
-0,658096437128294
-0,0741098588266253
~
-0,486536991801651
-1,22684054358428
-0,48704041764129
-0,537280938368243
-1,08177847062177
-0,377557910931162
-0,68951277806802
-0,646592342396662
-0,0194159045722816
1,03915758363785
-0,336876588099032
-0,00670865758947004
1,70078275515457
-0,556034984494561
-0,183550090151036
1,92132456965591
-0,62908778329307
-0,232599193145306
~
-0,49329093800831
-1,22854294455881
-0,478470037626053
-0,541971203501984
-1,0821964004714
-0,370505311253569
-0,688011909525134
-0,643157039582786
-0,016983646329802
1,05948120770308
-0,317736293422311
-0,0304770661374414
1,71530973294942
-0,527824248185688
-0,213632546466439
1,93391918105962
-0,597853566440147
-0,264808544640666
~
-0,491298854519024
-1,22584638349763
-0,475414187414118
-0,539556375213177
-1,07944956089917
-0,367769257671389
-0,684328846958565
-0,640258822092607
-0,0152461872794381
1,07301082012166
-0,299602790545096
-0,0545905106392718
1,71867813387862
-0,49035628882429
-0,263874400372484
1,93390060190996
-0,553940758138331
-0,3237729365623
~
-0,489677632908997
-1,22251706317533
-0,471525699327604
-0,537881047216395
-1,07636641791706
-0,363933382561239
-0,682491199914122
-0,63791430169334
-0,0116057537218499
1,07907115573001
-0,285175700403837
-0,0764352818041552
1,70783283930836
-0,45222197147034
-0,308985238175191
1,91742012731745
-0,507904091900663
-0,376651784418062
~
-0,489349059109756
-1,22118095894191
-0,468008884173391
-0,537130085469015
-1,07503265872146
-0,360659190034937
-0,680473074442363
-0,636587848164536
-0,00909874509321954
1,10297377138904
-0,277030364965158
-0,109084744995207
1,69681601154919
-0,417655173672838
-0,357794950492223
1,89476336486629
-0,464530109908731
-0,430860991203969
~
-0,488993129595247
-1,2197100961182
-0,464499406213278
-0,53646187005773
-1,0736469812406
-0,357479012418349
-0,678868181387954
-0,635457546665027
-0,00695941243283011
1,11212414213177
-0,268563504073965
-0,136866645656755
1,67967080984045
-0,388093589223063
-0,40690292900088
1,86885303241001
-0,427936935948966
-0,487095910353125
~
-0,486857601194912
-1,21887547471019
-0,462070734496116
-0,534579362449797
-1,07300826730552
-0,355130173238438
-0,677744646214453
-0,635406824842262
-0,00487178501250019
1,14436478272414
-0,258227838449023
-0,183760106896063
1,65666192564941
-0,353121009050812
-0,457511895567325
1,8274276699163
-0,384752065918075
-0,538950137139599
~
-0,487104721643259
-1,21941781861316
-0,458353284370537
-0,53462412112921
-1,07336645183498
-0,351629736278671
-0,677182409443483
-0,635212351500443
-0,00202823910807468
1,14914581890547
-0,248833250694316
